¤é´Á,´ú¯¸,´ú¶µ,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2009/1/2,ªO¾ô,AMB_TEMP,12.42,12.53,12.55,12.56,12.46,12.41,12.52,12.63,13.04,13.39,13.89,14.47,14.61,15,14.78,14.7,14.89,14.92,14.85,14.71,14.7,14.93,14.77,14.37
2009/1/2,ªO¾ô,CH4,1.942,1.976,1.963,1.96,1.953,1.954,1.98,1.977,1.997,2,1.996,1.947,1.938,1.949,1.936,1.964,1.97,1.963,1.961,1.953,1.997,2.034,2.009,2.028
2009/1/2,ªO¾ô,CO,0.4,0.38,0.24,0.21,0.2,0.22,0.29,0.38,0.53,0.58,0.63,0.39,0.37,0.43,0.37,0.61,0.62,0.59,0.63,0.57,0.74,0.76,0.64,0.59
2009/1/2,ªO¾ô,NMHC,0.113,0.111,0.084,0.076,0.069,0.074,0.12,0.158,0.234,0.284,0.426,0.207,0.176,0.197,0.163,0.359,0.394,0.29,0.302,0.277,0.369,0.377,0.282,0.286
2009/1/2,ªO¾ô,NO,1.29,1.24,0.92,1.09,1.09,1.22,1.53,2.31,6.59,9.85,18.46,5.9,5.12,6.75,3.81,12.91,12.38,6.17,9.47,7.49,13.18,13.8,10.7,8.51
2009/1/2,ªO¾ô,NO2,14.3,14.5,10.79,8.37,7.84,8.61,14.14,16.8,25.4,28.55,31.48,18.84,18.19,19.94,17.61,30.73,33.09,29.53,29.61,26.54,31.57,33.13,30.12,29.93
2009/1/2,ªO¾ô,NOx,15.59,15.74,11.71,9.46,8.93,9.83,15.67,19.11,31.99,38.41,49.94,24.74,23.31,26.69,21.43,43.64,45.47,35.7,39.08,34.03,44.76,46.93,40.82,38.44
2009/1/2,ªO¾ô,O3,27.2,25.2,28.9,31.1,30.9,29.5,23.7,21.7,15.5,12.9,11.6,20.5,21.6,21,22.4,11.3,10,12.5,11,12.6,8,7.2,9.2,8.6
2009/1/2,ªO¾ô,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/2,ªO¾ô,PM10,63,62,53,44,40,32,28,31,30,34,47,46,33,37,41,46,51,33,26,34,34,34,29,29
2009/1/2,ªO¾ô,PM2.5,32,29,29,22,17,19,17,16,18,19,21,19,11,13,15,16,20,24,27,24,17,16,14,12
2009/1/2,ªO¾ô,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/2,ªO¾ô,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/2,ªO¾ô,RH,51.72,52.74,52.55,52.07,52.73,53.8,54.99,56.65,56.5,56.78,57.44,54.07,54.04,53.82,56.87,59.94,60.01,60.01,60.91,62.16,62.84,59.87,57.01,57.96
2009/1/2,ªO¾ô,SO2,4.5,3.4,2.4,1.5,1.3,1.5,1.2,1.3,1.5,1.8,2.3,1.4,1.4,1.4,1.5,2.3,2.2,1.7,2,1.9,1.4,1.2,1.2,1.4
2009/1/2,ªO¾ô,THC,2.056,2.087,2.047,2.036,2.022,2.028,2.1,2.136,2.231,2.285,2.422,2.153,2.114,2.146,2.099,2.323,2.364,2.253,2.263,2.23,2.366,2.411,2.291,2.314
2009/1/2,ªO¾ô,UVB,0,0,0,0,0,0,0,0.1,0.4,0.7,1.8,2.1,2.1,2,1,0.4,0.1,0,0,0,0,0,0,0
2009/1/2,ªO¾ô,WD_HR,70.07,74.71,60.68,59.89,66.13,74.61,64.48,53.39,62.41,73.75,97.56,64.14,76.28,73.12,72.2,101,86.43,69.59,88.21,87,82.76,83.7,85.24,92.62
2009/1/2,ªO¾ô,WIND_DIREC,74.48,57.26,70.16,68.95,59.91,76.94,56.31,58.16,87.29,132.56,72.29,67.74,85.58,75.87,62.85,85.66,92.06,91.34,87.05,92,79.9,90.57,85.49,83.27
2009/1/2,ªO¾ô,WIND_SPEED,3.06,2,2.16,2.28,2.34,2.22,1.69,1.59,1.39,1.61,3.14,2.76,2.55,4.07,2.91,1.87,2.78,2.23,1.97,1.14,1.74,2.34,2.89,1.69
2009/1/2,ªO¾ô,WS_HR,2.66,1.8,2.08,2,2.11,1.9,1.75,2.08,1.52,1.29,1.58,2.44,2.62,2.39,3.03,1.96,1.84,2.38,2.13,2.1,1.61,1.82,2.34,1.88
2009/1/3,ªO¾ô,AMB_TEMP,13.74,13.47,13.72,13.7,13.56,14.11,14.58,15.06,15.82,17.06,17.54,18.15,18.51,18.58,18.7,18.55,18.11,17.65,17.29,17.12,17.15,17.19,16.98,16.66
2009/1/3,ªO¾ô,CH4,2.032,2.022,2.019,2.057,2.055,2.047,1.986,1.972,1.976,1.917,1.905,1.908,1.912,1.911,1.912,1.911,1.918,1.929,1.939,1.929,1.944,1.961,1.956,1.953
2009/1/3,ªO¾ô,CO,0.61,0.45,0.42,0.35,0.29,0.3,0.35,0.54,0.67,0.4,0.34,0.33,0.31,0.29,0.31,0.35,0.41,0.58,0.64,0.53,0.52,0.56,0.54,0.41
2009/1/3,ªO¾ô,NMHC,0.353,0.228,0.25,0.232,0.186,0.194,0.189,0.251,0.325,0.198,0.156,0.155,0.128,0.117,0.133,0.158,0.182,0.248,0.275,0.224,0.215,0.217,0.203,0.154
2009/1/3,ªO¾ô,NO,9.89,4.78,4.08,2.99,2.09,2.2,3.74,10.08,17.91,9.76,6.4,6.98,4.91,4.85,5.21,5.01,5.38,7,7.26,5.33,5.43,5.86,4.94,2.43
2009/1/3,ªO¾ô,NO2,29.13,22.94,22.56,17.45,14.51,15.76,19.71,25.47,28.76,19.64,15.34,14.07,10.81,11.08,13.08,15.39,19.41,26.98,27.97,22.8,23.38,25.05,24.07,19.59
2009/1/3,ªO¾ô,NOx,39.01,27.72,26.63,20.45,16.6,17.96,23.45,35.54,46.67,29.4,21.74,21.05,15.72,15.93,18.29,20.4,24.78,33.98,35.23,28.13,28.81,30.9,29.01,22.03
2009/1/3,ªO¾ô,O3,6.8,10,11.6,13.7,16,15.8,15.8,20.8,13.7,21.5,25.8,28,31.3,31.4,28.8,28,22.7,15.9,13.4,16.2,15.8,14.4,15.6,34.9
2009/1/3,ªO¾ô,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2009/1/3,ªO¾ô,PM10,30,26,26,23,19,9,12,27,34,39,36,35,41,43,36,30,31,31,21,20,28,29,29,27
2009/1/3,ªO¾ô,PM2.5,12,10,8,7,5,9,14,15,17,15,11,13,10,7,12,14,12,12,14,15,14,11,12,13
2009/1/3,ªO¾ô,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/3,ªO¾ô,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2009/1/3,ªO¾ô,RH,61.34,63.13,61.63,60.91,62.23,61.72,61.51,60.63,58.83,50.97,47.43,46.76,47.66,47.92,48.71,50.35,53.12,56.63,59.47,61.59,63.1,64.84,70.54,76.35
2009/1/3,ªO¾ô,SO2,1.3,1.1,1.1,1.1,1.4,1.3,1.5,2.4,2.7,3.6,1.9,2,2.2,2.6,1.9,1.9,1.9,2.1,1.8,1.6,1.2,1.5,2,1.7
2009/1/3,ªO¾ô,THC,2.385,2.25,2.268,2.289,2.241,2.241,2.175,2.223,2.3,2.115,2.061,2.063,2.039,2.028,2.045,2.069,2.101,2.178,2.214,2.153,2.16,2.179,2.159,2.107
2009/1/3,ªO¾ô,UVB,0,0,0,0,0,0,0,0.3,1.3,2.3,3.5,5.5,5.5,4.5,2.9,1.3,0.3,0,0,0,0,0,0,0
2009/1/3,ªO¾ô,WD_HR,102.73,125.5,103.58,125.83,132.9,126.52,107.24,90.81,101.58,79.7,72.01,72.42,71.43,74.19,73.18,70.45,71.28,83.5,91.46,85.22,84.07,86.56,74.88,68.82
2009/1/3,ªO¾ô,WIND_DIREC,104.97,132.72,103.11,133.97,144.79,115.96,95.32,84.1,91.69,74.65,73.02,71.15,64.14,74,78.09,72.11,74.69,89.24,102.8,80.98,74.37,86.96,73.18,68.59
2009/1/3,ªO¾ô,WIND_SPEED,1.14,1.63,1.03,1.39,1.43,1.44,1.31,1.84,2.39,3.63,3.44,4.61,4.14,4.61,4.37,3.69,3.08,2.22,2.33,2.86,2.04,2.19,3.54,3.75
2009/1/3,ªO¾ô,WS_HR,1.48,1.43,0.89,1.21,1.53,1.36,1.54,1.51,1.73,2.74,3.55,3.72,4.05,4.68,4.22,3.63,3.45,2.63,1.94,2.31,2.05,2.06,2.24,2.93
2009/1/4,ªO¾ô,AMB_TEMP,16.76,16.77,16.82,17.08,16.9,16.93,16.87,16.73,17.1,17.57,18.59,19.17,19.67,19.49,17.86,17.64,17.04,17.45,17.22,17.11,17.28,17.41,17.51,17.64
2009/1/4,ªO¾ô,CH4,1.961,1.954,2.011,1.988,2,2.111,2.158,2.091,2.121,2.08,2.028,2,1.999,1.952,1.929,1.955,1.97,1.994,1.959,1.944,1.943,1.947,1.948,1.969
2009/1/4,ªO¾ô,CO,0.37,0.32,0.3,0.27,0.3,0.48,0.55,0.65,0.84,0.92,0.74,0.68,0.63,0.47,0.34,0.36,0.49,0.81,0.66,0.54,0.57,0.52,0.5,0.48
2009/1/4,ªO¾ô,NMHC,0.133,0.096,0.121,0.091,0.107,0.208,0.274,0.297,0.386,0.451,0.36,0.335,0.295,0.189,0.143,0.155,0.232,0.382,0.273,0.2,0.211,0.189,0.176,0.167
2009/1/4,ªO¾ô,NO,2.26,2.07,1.76,0.63,0.87,2.24,5.85,11.43,19.08,28.16,17.83,14.21,9.4,4.31,1.78,1.81,2.33,7.83,5.89,4.8,5.27,4.02,3.68,2.43
2009/1/4,ªO¾ô,NO2,18.43,13.43,12.69,12.63,14.64,24.43,27.92,27.67,31.78,35.1,34.69,32.58,28.69,20.3,12.75,13.73,19.8,35.38,30.81,26.64,26.39,25.22,24.74,22.8
2009/1/4,ªO¾ô,NOx,20.69,15.51,14.45,13.27,15.51,26.67,33.77,39.1,50.86,63.27,52.52,46.79,38.09,24.61,14.53,15.54,22.13,43.22,36.71,31.45,31.65,29.24,28.42,25.23
2009/1/4,ªO¾ô,O3,19.4,22.9,23.3,24.9,21.6,12.9,9.8,11.4,7.3,6.7,11.7,13.8,18.1,22.2,28.1,27.8,22.3,10.2,15.7,17.2,16.5,17.2,16.9,18.2
2009/1/4,ªO¾ô,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2009/1/4,ªO¾ô,PM10,28,26,17,12,15,15,9,11,19,27,33,38,38,32,24,15,11,12,7,4,15,20,20,23
2009/1/4,ªO¾ô,PM2.5,12,12,9,7,8,11,18,18,13,18,21,19,18,15,11,9,10,11,12,13,10,9,9,9
2009/1/4,ªO¾ô,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/4,ªO¾ô,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2009/1/4,ªO¾ô,RH,77.67,78.2,79.23,78.79,80.23,80.92,81.36,80.06,78.79,77.51,76.34,74.27,72.14,72.17,76.53,75.07,78.52,76.49,76.29,78.88,79.24,80.23,81.52,82.34
2009/1/4,ªO¾ô,SO2,1.9,1.6,2.1,3.4,4,3.1,3,1.8,2.1,2.4,6.2,6.8,5,3.2,0.9,1.1,1.3,1.2,1,1.2,1.3,2.5,2.9,1.8
2009/1/4,ªO¾ô,THC,2.094,2.05,2.131,2.079,2.107,2.319,2.432,2.388,2.507,2.531,2.388,2.335,2.294,2.141,2.072,2.109,2.201,2.376,2.232,2.144,2.155,2.136,2.124,2.135
2009/1/4,ªO¾ô,UVB,0,0,0,0,0,0,0,0.1,0.4,1,1.9,2.2,2.2,1,0.9,0.6,0.1,0,0,0,0,0,0,0
2009/1/4,ªO¾ô,WD_HR,72.95,87.84,60.11,62.58,63.87,70.28,76.09,96.34,95.63,88.04,78.19,71.49,59.12,309.12,320.6,321.23,38.29,83.76,89.41,92.5,94.46,87.11,91.58,95.05
2009/1/4,ªO¾ô,WIND_DIREC,65.16,81.84,63.11,62.52,62.49,56.61,83.02,84.44,129.68,53.46,85.19,53.48,70.67,312.21,323.16,315.81,38.86,94.1,91.83,93.75,96.02,74.21,90.21,101.05
2009/1/4,ªO¾ô,WIND_SPEED,3.03,1,1.6,2.75,1.94,1.5,1.5,1.47,2.03,2.39,1.42,1.66,1.58,2.95,4.78,4.02,1.71,1.94,2.18,2.18,2.32,2.21,2.24,0.87
2009/1/4,ªO¾ô,WS_HR,2.99,1.11,1.45,2.8,1.65,1.72,1.63,1.28,1.45,1.73,2.03,1.37,1.24,1.67,3.39,2.33,1.22,1.26,1.77,2.18,1.89,2.08,1.79,1.11
2009/1/5,ªO¾ô,AMB_TEMP,17.71,17.65,17.47,17.39,17.25,17.22,17.4,17.49,17.4,17.81,18.22,18.22,18.23,18.59,18.92,18.43,18.07,17.75,17.79,17.45,17.28,17.16,16.99,17.02
2009/1/5,ªO¾ô,CH4,2.064,2.239,2.092,2.044,2.119,2.107,2.046,1.998,1.988,1.964,1.933,1.929,1.938,1.946,1.934,1.945,1.95,1.951,1.945,1.944,1.942,1.935,1.938,1.952
2009/1/5,ªO¾ô,CO,0.6,0.61,0.39,0.32,0.31,0.37,0.54,1.04,1.13,0.88,0.59,0.56,0.54,0.57,0.58,0.72,0.75,0.85,0.87,0.73,0.6,0.57,0.5,0.46
2009/1/5,ªO¾ô,NMHC,0.224,0.231,0.193,0.132,0.145,0.173,0.22,0.416,0.471,0.426,0.344,0.309,0.249,0.248,0.291,0.344,0.346,0.375,0.347,0.272,0.2,0.174,0.151,0.127
2009/1/5,ªO¾ô,NO,1.42,1.58,1.13,0.99,0.65,0.83,4.07,12.76,18.1,16.91,12.41,9.05,8.21,8.31,8.88,9.94,7.57,8.62,6.19,4.61,3.42,3.04,2.15,1.6
2009/1/5,ªO¾ô,NO2,28,27.8,20.9,11.47,12.52,16.24,28.43,36.95,39.95,39.28,29.25,26.76,26.04,27.12,27.84,34.31,35.91,38.1,33.28,30.01,26.3,23.3,19.87,20.57
2009/1/5,ªO¾ô,NOx,29.42,29.38,22.03,12.46,13.17,17.08,32.5,49.71,58.05,56.19,41.67,35.81,34.25,35.43,36.73,44.25,43.48,46.73,39.48,34.62,29.72,26.34,22.02,22.17
2009/1/5,ªO¾ô,O3,13.2,11.9,12.8,22.8,24.6,24.3,15,11.3,10.9,12.1,18.6,19.2,21.3,20.5,21.8,15.5,15.4,11.9,17.9,18.4,20.6,23.4,25.2,23.9
2009/1/5,ªO¾ô,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,6.31,NR,6.26,6.26
2009/1/5,ªO¾ô,PM10,27,23,17,11,7,5,4,14,28,39,39,37,43,42,35,25,24,19,9,12,14,11,11,15
2009/1/5,ªO¾ô,PM2.5,12,12,9,6,5,9,12,14,15,16,18,16,17,17,16,16,14,17,15,16,15,11,12,11
2009/1/5,ªO¾ô,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.4,0.4,NR,0.8,0.6
2009/1/5,ªO¾ô,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,156.89,NR,70.3,27.64
2009/1/5,ªO¾ô,RH,82.89,83,84.19,84.16,84.35,82.74,79.53,78.4,80.9,79.52,77.64,76.2,76.92,76.32,74.68,78.08,78.86,82,81.05,82.58,82.9,81.99,82.79,84.8
2009/1/5,ªO¾ô,SO2,2.1,1.8,3.1,1.7,0.9,1,1.7,1.7,1.6,1.7,1.7,1.5,1.4,1.3,1.3,1.3,1.1,1.2,1.1,0.8,1,0.6,0.7,1.4
2009/1/5,ªO¾ô,THC,2.287,2.47,2.285,2.175,2.264,2.28,2.267,2.414,2.459,2.39,2.277,2.238,2.187,2.194,2.225,2.29,2.296,2.326,2.291,2.216,2.142,2.11,2.089,2.079
2009/1/5,ªO¾ô,UVB,0,0,0,0,0,0,0,0.1,0.4,0.9,3,2.1,2.7,2,1.8,0.6,0.1,0,0,0,0,0,0,0
2009/1/5,ªO¾ô,WD_HR,267.11,158.91,151.42,77.25,67.48,34.05,121.69,83.75,92.02,92.31,91.72,90.61,91.34,93.92,92.22,82.42,89.55,93.81,83.7,73.79,70.79,76.6,67.16,72.65
2009/1/5,ªO¾ô,WIND_DIREC,278.53,143.26,191.02,65.74,34.19,175,131.46,94.36,87.1,83.27,84.39,90.36,94.16,88.36,96.4,77.67,91.87,94.34,90.93,79.6,77.9,80.82,63.33,75.31
2009/1/5,ªO¾ô,WIND_SPEED,0.78,1.4,0.45,0.93,0.7,0.53,2.12,1.83,2.13,2.1,2.77,2.8,3.1,3.05,2.57,2.18,2.38,2.47,2.31,2.73,2.38,2.57,3.35,2.08
2009/1/5,ªO¾ô,WS_HR,0.23,0.28,0.65,0.88,0.66,0.35,1.21,1.39,2.01,2.27,2.57,3.07,2.94,2.63,2.72,2.01,2.02,2.32,2.42,2.72,2.69,2.61,2.89,1.9
2009/1/6,ªO¾ô,AMB_TEMP,17.19,17.43,16.97,16.74,16.49,15.82,15.87,16.14,16.61,17.29,18.32,18.39,19.18,19.36,19.52,19.43,19.28,19.05,18.71,18.58,18.42,18.16,17.84,17.41
2009/1/6,ªO¾ô,CH4,1.955,2.034,2.12,2.056,2.008,2.018,2.068,2.146,2.129,2.015,2.076,1.995,1.962,1.964,1.977,2.015,2.026,2.008,2.018,2.019,1.985,1.998,2.042,2.053
2009/1/6,ªO¾ô,CO,0.35,0.33,0.34,0.28,0.27,0.31,0.46,1.23,1.68,1.1,1.4,0.73,0.5,0.46,0.54,0.74,0.99,1,1.19,0.86,0.68,0.59,0.73,0.6
2009/1/6,ªO¾ô,NMHC,0.08,0.074,0.163,0.117,0.077,0.092,0.169,0.522,0.761,0.561,0.929,0.376,0.22,0.182,0.277,0.428,0.579,0.484,0.598,0.409,0.293,0.243,0.412,0.421
2009/1/6,ªO¾ô,NO,1.09,0.77,0.92,0.54,0.4,0.24,1.12,11.84,19.77,11.37,23.01,7.35,3.45,2.02,2.62,3.91,12.01,7.4,6.48,3.36,1.07,1.06,3.13,4.08
2009/1/6,ªO¾ô,NO2,15.01,12.99,17.24,9.6,8.1,8.83,20.89,36.44,42.27,37,52.44,30.71,19.36,18.49,23.22,32.65,39.67,39.6,40.8,30.02,23.16,21.21,32.72,33.34
2009/1/6,ªO¾ô,NOx,16.09,13.76,18.15,10.14,8.5,9.07,22,48.28,62.04,48.36,75.45,38.06,22.81,20.51,25.84,36.55,51.68,47,47.28,33.38,24.23,22.27,35.84,37.42
2009/1/6,ªO¾ô,O3,28.3,28.9,23.6,30.6,34,32.7,21.4,10.5,9.2,19.6,15.6,23.3,30.5,28.8,24.8,17.1,9.7,9.8,8.4,15.1,20,21.7,10.7,6.8
2009/1/6,ªO¾ô,PH_RAIN,5.94,5.23,5.13,5.4,5.44,4.73,4.48,NR,4.78,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,4.99,4.62
2009/1/6,ªO¾ô,PM10,20,16,10,9,6,0*,0*,13,22,23,33,37,26,23,23,29,35,28,28,30,27,23,26,31
2009/1/6,ªO¾ô,PM2.5,9,7,8,11,7,10,11,11,17,20,28,25,16,15,12,14,17,20,22,23,17,13,17,15
2009/1/6,ªO¾ô,RAINFALL,1,1,2,1,0.6,1.4,0.8,0.4,1,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,0.4,1
2009/1/6,ªO¾ô,RAIN_COND,24.9,16.88,14.12,7.16,6.86,18.06,19.39,NR,11.76,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,55.49,69.45
2009/1/6,ªO¾ô,RH,85.66,86.07,87.27,88.41,87.72,87.4,87.91,88.83,88.8,86.9,85.22,83,76.4,73.97,73.88,74.09,75.67,75.44,78.09,78.69,78.93,81.07,83.46,87.39
2009/1/6,ªO¾ô,SO2,2,2.5,1.2,0.7,1.4,1.2,1.7,2,2.4,2.5,3.6,2.4,2.4,2.5,2.9,2.7,2.3,2.3,2.3,2.3,1.9,1.7,3,4.6
2009/1/6,ªO¾ô,THC,2.035,2.109,2.283,2.173,2.085,2.11,2.237,2.668,2.89,2.576,3.005,2.371,2.182,2.146,2.254,2.443,2.605,2.492,2.616,2.428,2.278,2.241,2.454,2.475
2009/1/6,ªO¾ô,UVB,0,0,0,0,0,0,0,0.1,0.6,1.9,2.7,2.5,2.2,1,0.7,0.3,0.1,0,0,0,0,0,0,0
2009/1/6,ªO¾ô,WD_HR,68.24,57.9,337.26,8.75,19.43,338.82,243.99,319.33,5.58,55.79,69.52,306.28,300.64,274.92,292.76,322.33,113.12,8.83,309.39,317.21,291.55,284.6,219.99,216.73
2009/1/6,ªO¾ô,WIND_DIREC,74.71,51.52,351.85,2.04,356.06,331.47,258.73,34.66,36.3,121.09,15.36,301.37,276.83,240.89,284.23,113.4,76.56,296.55,294.06,317.75,284.32,259.91,218.68,215.58
2009/1/6,ªO¾ô,WIND_SPEED,2.22,2.51,2.28,3.29,3.13,1.42,1.02,0.86,1.38,1.02,1.55,2.8,2.16,0.58,0.77,1.34,2.07,1.65,1.41,2.31,1.15,1.15,2.26,2.4
2009/1/6,ªO¾ô,WS_HR,2.27,1.69,1.26,0.8,1.11,0.85,0.46,0.35,0.76,0.71,0.78,2,1.85,0.91,0.96,0.46,1.46,0.76,0.91,1.62,1.09,1.64,1.81,2.09
2009/1/7,ªO¾ô,AMB_TEMP,17.36,17.36,17.06,16.93,16.73,16.68,16.87,17.17,17.68,18.1,18.16,18.07,18.21,17.93,18.02,17.68,17.59,17.55,17.18,17.13,16.9,17.21,17.35,17.41
2009/1/7,ªO¾ô,CH4,2.071,2.066,1.974,1.987,2.006,2.014,2.122,2.08,2.008,2.06,2.043,2.024,2.003,2.008,2.022,2.014,2.024,2.005,2.021,2.093,2.175,2.228,2.205,2.136
2009/1/7,ªO¾ô,CO,0.53,0.44,0.24,0.25,0.26,0.34,0.69,0.97,1.08,1.35,1.06,0.85,0.68,0.62,0.66,0.61,0.74,0.8,1.06,1.62,1.45,1.31,1.05,0.94
2009/1/7,ªO¾ô,NMHC,0.323,0.145,0.06,0.059,0.062,0.1,0.314,0.408,0.484,0.67,0.532,0.46,0.338,0.307,0.381,0.378,0.447,0.43,0.504,0.802,0.926,0.864,0.548,0.448
