"¤é´Á","´ú¯¸","´ú¶µ","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2010/01/03","­]®ß","RH","90.68","89.82","89.85","90.25","90.44","90.42","90.21","90.2","89.5","86.9","83.77","78.24","73.75","66.59","68.83","70.11","72.5","76.19","79.2","81.12","83.9","85.26","85.49","84.5"
"2010/01/03","­]®ß","SO2","1.7","1.9","2.2","1.5","2.5","3.4","2.5","3.3","4.7","5","5.6","4.5","5.2","5.8","6.8","7.3","7.3","7.3","6.7","6.5","6.7","4.3","4.8","4.5"
"2010/01/03","­]®ß","WD_HR","9.82","50.4","52.35","68.36","311.95","4.39","11.67","334.37","307.98","321.62","44.26","69.63","65.6","57.48","87.48","61.52","37.55","356.08","314.25","311.99","240.17","168.77","188.79","2.12"
"2010/01/03","­]®ß","WIND_DIREC","38.75","251.31","81.22","87.67","302.23","305.94","313.23","36.2","87.7","47.13","35.95","61.67","98.72","75.67","97.78","66.87","5.46","31.28","317.9","294.08","143.02","146.15","194.81","33.33"
"2010/01/03","­]®ß","WIND_SPEED","2.08","3.3","1.35","1.52","2.28","1.98","2.16","1.67","2.15","2.41","2.22","3.67","4.05","3.36","3.49","3.14","2.43","1.41","1.21",".79",".74",".93","1.04",".56"
"2010/01/03","­]®ß","WS_HR",".57",".43","1.23","1",".62",".59",".57",".75",".37",".37",".9","1.27","1.63","1.71",".69",".86",".36",".21",".62",".54",".34",".8","1.23",".21"
"2010/01/04","­]®ß","AMB_TEMP","15.34","15.54","15.84","15.86","15.88","16.17","16.2","16.3","16.89","17.13","17.27","17.53","18.06","18.71","18.65","18.25","17.51","16.95","16.55","16.4","16.37","16.48","16.79","16.85"
"2010/01/04","­]®ß","CO",".96",".88",".73",".69",".62",".71",".88","1.62","1.3",".86",".77",".72",".66",".63",".65",".66",".68",".85",".9","1.01","1.13",".95",".81",".75"
"2010/01/04","­]®ß","NO","18.83","24.84","5.23","6.77","11.37","8.59","11.23","40.71","20.37","12.45","8.43","11.14","7.85","5.68","4.47","2.96","1.88","1.97","2.69","4.77","9.2","4.96","2.53","2.05"
"2010/01/04","­]®ß","NO2","24.42","22.79","21.88","20.72","16.34","19.89","23.84","24.44","25.49","26.05","23.27","27.93","24.26","22.06","22.71","17.11","15.34","22.62","29.47","39.69","44.29","36.93","34.37","24.63"
"2010/01/04","­]®ß","NOx","43.24","47.63","27.12","27.48","27.7","28.47","35.07","65.15","45.86","38.5","31.7","39.07","32.11","27.75","27.18","20.07","17.22","24.59","32.16","44.46","53.49","41.88","36.9","26.67"
"2010/01/04","­]®ß","O3","2.2","1.8","6.1","3","1.8","6.8","2.6","2.3","7.5","10.4","17.4","18.5","31.1","37","41.2","49.3","53.3","42.7","30.6","13.6","3.8","10.6","16","25.2"
"2010/01/04","­]®ß","PM10","116","103","101","99","78","72","91","113","135","155","164","168","171","164","155","146","140","140","145","158","164","169","170","162"
"2010/01/04","­]®ß","PM2.5","83","74","68","67","50","49","61","63","73","82","85","88","91","92","90","89","89","89","88","92","99","100","100","94"
"2010/01/04","­]®ß","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/04","­]®ß","RH","85.01","85.41","83.2","83.34","85.24","83.47","83.4","83.82","83.25","81.33","81.69","80.03","77.99","74.56","75.02","76.21","78.73","80.85","82.67","84.14","84.9","85.14","83.97","82.54"
"2010/01/04","­]®ß","SO2","4","3.1","2.9","2.4","2","3.1","3.4","4.1","5.7","6.5","6.5","9.1","8","6.6","6.3","4.9","3.8","3.6","4.9","7.5","5.6","6.4","8","6.5"
"2010/01/04","­]®ß","WD_HR","77.5","187.22","290.17","69.38","120.19","148.55","105.52","355.02","302.35","316.52","310.42","329.25","315.87","317.33","321.8","322.29","344.42","329.83","340.62","12.08","3.33","344.04","37.93","43.99"
"2010/01/04","­]®ß","WIND_DIREC","135.41","228.93","45.59","125.9","118.09","117.63","340.43","355.18","320.64","314.67","314.16","309.26","311.7","292.14","315.08","30.59","347.85","312.71","332.02","45.17","348.58","331.53","38.82","14.77"
"2010/01/04","­]®ß","WIND_SPEED",".67",".82",".45",".58",".5",".77",".74",".46","1.36","1.24","2.12","2.21","2","1.72","2.36","2.37","2.28","1.64","1.23","1.42","1.08","2.22","1.37","1.37"
"2010/01/04","­]®ß","WS_HR",".12",".89",".42",".21",".26",".2",".05",".23",".55",".82","1.11",".83","1.31",".99","1.13",".96",".57",".57",".67",".59",".5",".32",".52",".83"
"2010/01/05","­]®ß","AMB_TEMP","16.65","16.22","15.88","15.85","16.32","16.16","15.99","15.84","15.72","15.73","17.11","18.24","18.94","18.97","18.67","17.93","16.74","15.78","15.24","14.83","14.63","14.55","14.5","14.36"
"2010/01/05","­]®ß","CO",".68",".59",".55",".59",".66",".55",".55",".61",".6",".58",".52",".46",".5",".51",".5",".49",".49",".62",".57",".56",".61",".6",".57",".5"
"2010/01/05","­]®ß","NO","1.39","1.41","1.36","1.73","1.37","1.1","1.45","2.67","10.27","7.26","5.16","8.08","6.04","4.62","-.09#","4.12#","4.11","4.25","3.15","2.28","2.27","2.51","2.12","2.43"
"2010/01/05","­]®ß","NO2","20.06","18.39","20.15","23.39","17.19","11.86","13.55","13.87","23.27","19.96","13.48","14.99","17.47","16.24","","17.5#","17.68","20.66","16.03","18.33","20.14","17.64","20.25","20.11"
"2010/01/05","­]®ß","NOx","21.45","19.79","21.51","25.12","18.56","12.96","15.01","16.54","33.55","27.22","18.63","23.07","23.51","20.86","-1.96#","21.62#","21.79","24.92","19.18","20.61","22.41","20.15","22.37","22.55"
"2010/01/05","­]®ß","O3","28.1","29.8","25.6","15.8","21.9","27","25","24.9","15.4","19.4","27.6","29.7","36.2","36.9","32.3","27.7","25.3","20.9","25","21.5","19.7","20.1","16.9","15.4"
"2010/01/05","­]®ß","PM10","145","119","101","101","125","134","117","99","82","75","50","30","39","1000*","48","49","43","34","29","25","23","27","31","18"
"2010/01/05","­]®ß","PM2.5","85","79","72","67","79","75","54","43","37","33","21","14","20","1000*","27","28","24","20","16","17","20","14","9","9"
"2010/01/05","­]®ß","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/05","­]®ß","RH","82.88","83.85","85.15","86.12","84.04","80.06","77.77","75.63","74.81","74.86","67.88","63.24","59.55","59.24","60.55","63.3","68.81","71.75","72.1","74.22","75.3","76.44","77.06","78.5"
"2010/01/05","­]®ß","SO2","6.4","5.5","5.2","4.7","6","5.2","4.8","5","8","5.4","3.7","3.6","5.4","4.5","4","3.6","3.3","3.9","3.1","4","4.7","3.5","3.3","2.8"
"2010/01/05","­]®ß","WD_HR","340.97","338.53","11.63","1.88","328.86","81.62","63.51","64.61","322.68","31.67","54.95","331.42","330.09","126.75","90.61","72.83","65.59","56.4","50.23","52.7","54.76","28.65","51.72","328.33"
"2010/01/05","­]®ß","WIND_DIREC","6.56","315.79","26.72","344.85","3.21","70.01","59.06","49.44","297.43","66.65","64.77","337.99","96.28","291.46","113.36","64.46","65.43","46.42","46.18","36.4","51.94","333.96","63.68","70.47"
"2010/01/05","­]®ß","WIND_SPEED","1.79","1.59","1.1","1.85","2.96","2.41","2.81","3.45","3.29","3.01","3.07","3.37","3.7","4.02","4.43","3.97","3.71","2.93","2.88","2.81","2.19","2.1","1.75","1.56"
"2010/01/05","­]®ß","WS_HR",".41",".39",".42",".51",".3",".48","1.14",".99",".7",".35","1.54","1.13",".43",".65",".45","1.43","1.62","1.54","2.05",".71",".94",".66","1.16",".7"
"2010/01/06","­]®ß","AMB_TEMP","14.3","14.23","14.19","14.34","14.3","14.4","14.67","14.59","14.28","14.21","14.05","14.44","15.05","14.9","14.82","14.88","14.8","14.69","14.2","14.2","14.16","14.28","14.56","14.77"
"2010/01/06","­]®ß","CO",".52",".49",".47",".49",".44",".44",".39",".54",".51",".49",".38",".44",".45",".39",".42",".43",".4",".52",".48",".48",".48",".43",".36",".27"
"2010/01/06","­]®ß","NO","1.67","1.37",".93","1.56","1.79","3.42","2.75","3.84","3.45","4.37","3.41","6.3","6.98","9.75","4.17","5.17","3.28","4.33","3.27","3.36","2.67","2.45","1.93","1.28"
"2010/01/06","­]®ß","NO2","19.03","17.75","14.92","16.02","20.6","24.95","20.43","22.21","21.98","23.55","19.09","19.54","22.29","25","23.27","26.05","17.99","25.37","24.83","26","23.05","20.38","17.08","11.96"
"2010/01/06","­]®ß","NOx","20.7","19.12","15.85","17.57","22.39","28.37","23.17","26.05","25.43","27.92","22.5","25.83","29.26","34.75","27.44","31.22","21.26","29.69","28.1","29.35","25.72","22.83","19.01","13.24"
"2010/01/06","­]®ß","O3","15.1","14.7","16.1","12","6.3","2.8","13.5","13.4","15.1","16","21.5","20.4","18.2","15.8","16.1","13.7","21.1","13.4","11.9","10.6","12.5","15.5","20.1","26.5"
"2010/01/06","­]®ß","PM10","9","11","11","16","19","18","21","25","21","17","12","7","7","7","12","18","20","20","22","23","24","27","20","11"
"2010/01/06","­]®ß","PM2.5","10","11","13","15","16","15","17","16","11","10","9","6","6","10","11","11","11","12","12","12","11","7","3","5"
"2010/01/06","­]®ß","RAINFALL","NR","NR","NR","NR","NR","NR",".2","1","1.4","1.8","2.8","1.6","NR",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/06","­]®ß","RH","78.68","79.78","80.92","82.02","83.75","85.48","87.46","88.8","89.68","90.03","90.11","90.28","89.72","88.57","87.34","85.22","82.7","81.84","83.46","83.54","82.92","81.86","79.71","78.01"
"2010/01/06","­]®ß","SO2","3","4.1","4.1","4","5.7","5.9","4","3.1","2.5","2.6","2.1","2.4","2.8","4.1","3.8","4.1","3","3.6","4","4.2","4.4","4.3","3.7","3.1"
"2010/01/06","­]®ß","WD_HR","51.75","41.44","46.45","46.51","35.21","16.85","21.05","314.98","31.57","52.02","61.94","41.7","25.36","293.2","62.89","59.66","68.27","96.57","96.19","258.98","317.85","276.08","62.42","73.38"
"2010/01/06","­]®ß","WIND_DIREC","1.73","357.28","325.01","88.26","29.3","38.72","55.3","220.61","357.72","13.06","82.17","315.37","269.88","32.04","114.25","75.46","59.01","87.99","34.38","21.43","307.43","79.69","14.89","63.3"
"2010/01/06","­]®ß","WIND_SPEED",".81",".96",".59","1.12","1.33","1.62","1.78","2.11","2.77","3.28","2.59","2.56","3.1","2.78","2.48","2.86","3.82","3.09","2.95","2.92","2.68","2.79","3.45","3.07"
"2010/01/06","­]®ß","WS_HR",".7",".58",".61",".44",".82",".51",".35",".26",".27",".2",".53",".98",".41",".53",".43",".7",".91",".51",".21",".3",".17",".22",".55",".8"
"2010/01/07","­]®ß","AMB_TEMP","14.47","14.03","13.9","13.84","13.9","13.78","13.67","13.48","13.5","13.76","14.26","14.72","14.86","14.67","14.81","15.05","14.78","14.55","14.32","14.26","14.29","14.34","14.13","14.41"
"2010/01/07","­]®ß","CO",".25",".25",".25",".25",".25",".26",".29",".43",".43",".43",".53",".53",".46",".47",".49",".47",".5",".54",".5",".46",".48",".52",".51",".36"
"2010/01/07","­]®ß","NO",".99",".91",".84",".86",".94",".94","1.08","1.89","2.56","3.63","4.58","5.44","3.54","3.71","5.1","4.69","4.93","3.96","3.9","2.85","2.89","3.58","4.44","1.58"
"2010/01/07","­]®ß","NO2","9.1","8.17","9.32","12.27","10.59","9.43","11.1","15.16","15.81","17.01","18.25","16.74","13.65","14.92","17.57","15.67","20.77","21.08","17.72","17.81","20.63","24.31","21.35","13.89"
"2010/01/07","­]®ß","NOx","10.08","9.09","10.16","13.13","11.52","10.38","12.18","17.05","18.37","20.64","22.83","22.18","17.19","18.63","22.66","20.36","25.7","25.04","21.62","20.65","23.52","27.9","25.8","15.47"
"2010/01/07","­]®ß","O3","30","31.1","30.6","27.1","27.6","28.9","29.2","25.3","25.3","25.8","25.2","26.6","28.5","27.4","25.5","25.9","21","21","22.1","21","19.5","15.2","15","24.4"
"2010/01/07","­]®ß","PM10","1","0*","3","5","6","6","10","18","21","21","20","14","8","9","17","21","20","19","22","25","26","32","30","21"
"2010/01/07","­]®ß","PM2.5","7","6","3","6","7","3","4","8","8","6","9","10","12","13","14","17","18","19","18","18","17","18","18","14"
"2010/01/07","­]®ß","RAINFALL","NR",".6","1","NR",".4","1.2",".2","1.2","NR","NR","NR","NR","NR","1","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/07","­]®ß","RH","80.07","83.65","85.59","86.47","86.49","86.96","87.32","88.02","88.68","87.8","85.86","82.5","80.01","81.01","81.6","80.47","79.23","77.43","78.41","79.08","78.58","77.09","78.75","77.68"
"2010/01/07","­]®ß","SO2","2.6","2.3","2.4","2.4","2.6","2.3","2.3","2.3","2.5","2.8","2.8","2.6","2.4","2.5","3","2.2","3","3","2.3","3","3.4","3.6","2.3","3.1"
"2010/01/07","­]®ß","WD_HR","65.61","67.59","51.35","275.84","21.6","34.25","78.51","66.63","70.61","59.23","61.86","65.2","46.63","49.32","48.36","49.96","72.42","55.27","45.11","58.56","42.82","20.24","37.64","10.41"
"2010/01/07","­]®ß","WIND_DIREC","78.85","28.08","8.5","83.08","95.49","105.55","120.92","71.25","69.69","105.36","80.59","64.85","42.55","37.42","45.78","68.29","83.98","49.03","19.71","58.71","45.83","54.71","13.28","26.08"
"2010/01/07","­]®ß","WIND_SPEED","3.05","3.33","2.4","2.32","2.2","2.8","3.17","2.78","2.59","3.05","2.89","3.33","2.87","2.54","3.12","2.81","2.84","2.81","2.24","2.7","1.94","1.29","1.42","1.44"
"2010/01/07","­]®ß","WS_HR",".82",".39",".54",".33",".26",".35",".63",".53",".52",".43",".68",".82",".94","1.18","1.19","1.28",".98","1.07",".97",".58",".73",".36",".67",".55"
"2010/01/08","­]®ß","AMB_TEMP","14.45","14.41","14.06","13.76","13.48","13.41","13.31","13.26","13.35","13.55","13.51","13.46","13.21","13.11","13.05","13.15","13.31","13.27","13.36","13.34","13.34","13.24","12.95","12.28"
"2010/01/08","­]®ß","CO",".36",".31",".31",".31",".32",".33",".4",".57",".63",".53",".48",".54",".55",".54",".52",".51",".53",".65",".75",".86",".99","1.22","1.65","1.39"
"2010/01/08","­]®ß","NO","1.61","1.24","1.1",".92",".97","1.72","1.19","2.76","5.01","6.42","3.38","3.18","3.01","3.49","3.66","4.03","4.26","4.11","4.57","3.98","4.97","8.9","18.48","49.86"
"2010/01/08","­]®ß","NO2","14.17","13.04","10.52","9.53","9.75","15.35","12.93","21.15","28.05","26.24","18.84","18.68","14.1","16.16","16.97","19.32","21.48","23.35","25.43","27.57","27.52","30.01","33.48","30.38"
"2010/01/08","­]®ß","NOx","15.78","14.28","11.62","10.45","10.72","17.07","14.13","23.91","33.06","32.66","22.22","21.87","17.11","19.65","20.63","23.35","25.75","27.47","30","31.55","32.5","38.91","51.95","80.25"
"2010/01/08","­]®ß","O3","23.6","26.1","29.2","31.6","31.2","23","26.1","18.8","13.3","16.8","24.1","22.7","25.2","22.8","22.9","22.4","19.6","16.9","14.3","12.2","11.1","8.2","4.3","1.8"
"2010/01/08","­]®ß","PM10","15","11","15","17","17","20","20","24","29","29","31","32","21","14","16","18","21","30","36","32","33","40","44","38"
"2010/01/08","­]®ß","PM2.5","14","15","14","15","11","9","13","16","19","19","18","20","20","18","16","12","14","23","22","23","24","24","27","22"
"2010/01/08","­]®ß","RAINFALL","NR","NR",".4",".8",".6",".6",".4",".4",".4","NR",".2",".4",".6",".2",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/08","­]®ß","RH","77.8","79.35","83.17","84.98","86.86","88.01","88.68","88.98","89.31","88.73","88.6","89.28","89.73","90.11","90.03","88.94","87.36","86.27","84.86","83.71","83.93","84.22","85.41","86.83"
"2010/01/08","­]®ß","SO2","2.2","4.2","3.6","3.5","2.9","3.2","3.3","4.5","4.9","4.9","3.5","3.4","3.6","4.1","3.6","3.3","3.8","4","4.6","4.8","4.9","5","5.7","4.1"
"2010/01/08","­]®ß","WD_HR","36.95","323.31","45.85","44.84","37.69","310.94","324.23","308.27","301.3","10.21","70.98","95.34","7.16","64.13","70.46","68.02","72.59","75.8","76.9","68","356.37","306.44","317.73","173.68"
"2010/01/08","­]®ß","WIND_DIREC","327.39","312.76","321.26","13.29","20.93","86.01","311.23","35.96","292.12","71.5","144.16","147.93","48.28","80.36","68.12","74.2","161.19","45.3","39.92","199.41","310.01","304.13","314.4","170.51"
"2010/01/08","­]®ß","WIND_SPEED","1.55","2","2.05","2.14","2.11","2.32","2.17","2.14","2.86","2.39","2.92","3.6","2.92","3.65","3.56","3.6","3.55","2.97","2.8","2.66","2.36","1.91",".73","1.05"
"2010/01/08","­]®ß","WS_HR",".66",".39",".4",".39",".59",".22",".55",".3",".37",".48",".29",".13",".2",".7",".95","1.19",".44",".63",".44",".29",".12",".43",".34",".43"
"2010/01/09","­]®ß","AMB_TEMP","11.82","11.44","11.3","11.29","11.27","11.52","11.41","11.72","13.53","15.84","17.67","19.85","20.61","20.31","19.42","19.01","17.64","17.03","16.71","16.7","16.67","16.66","16.7","16.72"
"2010/01/09","­]®ß","CO",".78",".77",".61",".55",".58",".53",".62","1.02","1.05",".83",".49",".46",".47",".33",".33",".35",".54",".59",".59",".58",".65",".65",".59",".53"
"2010/01/09","­]®ß","NO","28.33","29.11","35.8","43.3","36.99","36.92","43.79","64.62","55.59","43.52","37.26","20.19","6.58","2.75","2.44","2.44","2.43","2.73","2.8","3.08","3.37","2.54","2.49","1.82"
"2010/01/09","­]®ß","NO2","26.63","21.43","18","17.21","14.51","14.99","14.7","15.63","20.01","26.47","23.04","20","14.38","7.85","8.54","7.79","12.95","15.59","17.92","23.36","18.83","20.85","18.32","14.11"
"2010/01/09","­]®ß","NOx","54.96","50.55","53.8","60.51","51.5","51.91","58.49","80.26","75.6","69.98","60.3","40.2","20.97","10.6","10.98","10.24","15.38","18.32","20.73","26.44","22.2","23.39","20.8","15.93"
"2010/01/09","­]®ß","O3","1.3","1.4","1.3","1.2","1.3","1.8","1.7","2.5","4.5","11.4","9.2","15.9","36.8","48","44.5","40.2","32.5","29.2","25.2","18.2","21","16.6","17.9","20.8"
"2010/01/09","­]®ß","PM10","21","17","17","12","12","10","12","24","40","39","27","24","28","33","39","49","73","98","106","112","115","118","118","107"
"2010/01/09","­]®ß","PM2.5","16","14","11","9","8","8","4","5","14","17","14","14","19","21","22","23","36","50","51","55","55","55","54","51"
"2010/01/09","­]®ß","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/09","­]®ß","RH","88.24","88.58","89.17","89.37","89.5","89.58","89.69","89.97","88.35","77.28","69.85","61.34","60.81","67.62","74.08","77.35","82.6","85.61","86.91","87.61","87.84","88.1","88.62","88.91"
"2010/01/09","­]®ß","SO2","2.8","2.2","2.2","2.2","2.1","2.1","2.2","2.7","2.9","3.9","10.9","6.5","3.9","3.3","2.8","2.6","2.7","2.9","3.8","4","4","4.1","3.4","3"
"2010/01/09","­]®ß","WD_HR","174.71","134.57","105.66","100.66","119.69","154.82","113.22","127.26","124.59","36.35","343.58","317.97","296.2","306.04","307.04","307.36","314.09","311.98","313.37","319.75","313.81","289.45","294.86","284.68"
"2010/01/09","­]®ß","WIND_DIREC","183.53","161.33","133.15","60.56","145.54","269.08","171.74","105.46","137.17","332.71","310.5","309.18","287.07","311.76","286.66","316.24","316.26","307.83","315.19","299.95","333.26","289.72","329.2","284.02"
