ら戳,代,代兜,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2009/1/6,打,SO2,3.4,3.2,3.1,3.1,1.1,1.3,1.4,1.5,1.5,1.5,1.8,2.1,2.1,2.1,1.8,2.2,2.2,1.7,2.1,2.2,1.5,1.7,2.3,1.6
2009/1/6,打,WD_HR,59.17,56.54,55.07,54.34,48,57.36,56.98,52.49,56.29,55.13,52.63,51.26,49.81,51.54,50.53,50.83,46.72,45.7,47.95,46.11,46.99,53.22,46.07,46.8
2009/1/6,打,WIND_DIREC,58.64,53.69,58.93,52.4,51.78,55.53,55.81,51.64,58.17,55.48,59.11,52.58,50.43,54.47,49.43,48.22,45.17,44.7,47.69,46.73,46.26,52.77,44.32,51.26
2009/1/6,打,WIND_SPEED,5.5,7.21,6.51,6.05,5.98,5.58,4.39,6.12,6.08,6.07,5,6.55,5.25,6.3,6.04,5.38,5.32,4.34,3.73,5.5,4.99,4.11,4.69,4
2009/1/6,打,WS_HR,5.59,7.3,6.31,5.8,5.47,5.39,5.15,4.75,5.68,5.88,5.59,5.71,5.64,5.34,5.39,5.34,4.95,4.14,4.24,4.75,4.49,3.94,3.93,4.22
2009/1/7,打,AMB_TEMP,17.07,16.92,16.77,16.7,16.59,16.77,16.83,17.07,17.15,17.59,18.26,17.91,17.86,17.66,16.77,16.46,16.46,16.16,16.12,16.55,16.57,16.51,16.75,16.92
2009/1/7,打,CO,0.25,0.24,0.22,0.22,0.22,0.22,0.27,0.36,0.33,0.28,0.27,0.26,0.25,0.24,0.21,0.21,0.22,0.25,0.24,0.22,0.23,0.23,0.22,0.2
2009/1/7,打,NO,1.02,1.19,1.05,0.69,0.67,0.35,0.48,1.36,1.36,1.2,1.4,1.81,2.37,0.74,1,1.1,1.26,0.75,0.86,0.54,0.91,1.15,0.93,0.45
2009/1/7,打,NO2,3.76,5.67,2.63,2.78,3.1,4.07,7.76,12.11,11.55,8.54,6.67,9.12,11.53,6.39,6.39,5.25,11.78,10.81,9.07,7.45,8.37,8.81,6.19,5.46
2009/1/7,打,NOx,4.78,6.86,3.69,3.46,3.76,4.42,8.24,13.47,12.9,9.74,8.06,10.93,13.9,7.13,7.39,6.34,13.04,11.57,9.93,7.99,9.28,9.95,7.12,5.92
2009/1/7,打,O3,36,34,38.7,37.7,36.9,35.6,30.4,28.5,30.3,34.5,36.6,33.3,33.2,38,34.9,34.8,28,29.1,31.3,32.1,30.8,30.4,33.1,32.5
2009/1/7,打,PM10,29,28,21,17,12,13,18,20,18,15,21,28,24,25,28,27,28,25,22,19,18,20,28,33
2009/1/7,打,PM2.5,15,17,17,15,15,18,21,17,10,10,3,3,12,13,14,16,13,14,15,13,13,13,7,3
2009/1/7,打,RAINFALL,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/7,打,RH,83.62,84.86,84.28,83.87,83.6,83.56,83.23,83.15,83.36,79.95,75.9,74.79,72.59,73.4,80.37,79.44,76.85,80.08,80.65,78.53,79.05,79.22,76.99,75.26
2009/1/7,打,SO2,2.2,3.2,1.2,1.5,2.4,2.3,2.3,2.6,2.5,2.5,2.2,3,2.9,2.3,3.1,2.1,2.5,2.2,2,2.2,2.4,2.3,2.4,2.8
2009/1/7,打,WD_HR,45.19,44.03,48.95,56.3,57.75,55.64,55.43,51.16,52.13,54.11,55.28,49.89,46.64,48.48,45.95,47.07,48.82,48.53,51.84,49.18,51.99,54.91,53.12,51.86
2009/1/7,打,WIND_DIREC,43.05,43.07,57.68,57.89,54.75,55.99,54.14,53.43,50.09,54.28,57.42,49.7,48.54,48.68,45.6,43.92,49.71,46.11,47.83,49.75,53.39,53.53,53.67,53.1
2009/1/7,打,WIND_SPEED,3.47,5.1,3.84,4.98,4.53,4.13,3.46,4.92,4.25,5.93,5.4,6.55,5.98,6.64,6.62,7.13,6.19,5.56,5.96,5.06,5.16,5.36,5.02,5.88
2009/1/7,打,WS_HR,3.5,4.11,4.43,4.16,4.42,4.04,3.82,3.82,4.27,5.38,5.88,5.75,6.51,6.43,6.29,6.37,6.17,5.57,5.14,5.4,4.95,4.94,5.02,5.14
2009/1/8,打,AMB_TEMP,16.72,16.42,16.33,16.24,15.72,15.58,15.39,15.41,15.64,15.68,15.83,15.88,15.73,15.76,15.45,15.11,15.06,14.88,14.74,14.55,14.08,13.59,13.3,13.22
2009/1/8,打,CO,0.19,0.19,0.2,0.21,0.22,0.21,0.23,0.28,0.26,0.24,0.26,0.25,0.24,0.24,0.24,0.27,0.31,0.34,0.34,0.34,0.36,0.38,0.38,0.37
2009/1/8,打,NO,0.5,1.23,0.67,1.32,1.66,1.95,2.23,1.88,2.03,2.39,2.08,2.47,1.7,2.04,1.71,1.94,1.61,1.69,1.88,1.83,1.6,2.05,1.96,1.66
2009/1/8,打,NO2,4.93,6.06,3.76,4.16,3.24,4.15,5.26,6.39,7.9,8.64,8.83,8.26,5.97,5.75,5.67,6.18,8.76,7.53,5.8,5.49,7.24,7.87,8.33,5.3
2009/1/8,打,NOx,5.43,7.29,4.43,5.47,4.9,6.1,7.48,8.27,9.93,11.02,10.91,10.73,7.68,7.79,7.38,8.12,10.37,9.22,7.69,7.32,8.84,9.92,10.29,6.96
2009/1/8,打,O3,33.8,32,34.1,33,33.2,31.9,31.6,29.5,28.2,28,29.2,31,35.1,35.5,35.1,33.4,32.3,34.3,35.9,35.5,33.3,32.5,30.7,38.5
2009/1/8,打,PM10,30,28,27,31,32,32,33,37,40,37,42,43,35,33,39,44,43,39,35,36,45,51,52,53
2009/1/8,打,PM2.5,9,11,11,16,18,19,21,22,21,23,22,23,24,23,23,29,32,29,27,28,33,37,34,29
2009/1/8,打,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/8,打,RH,75.87,77.65,76.12,77.35,80.84,80.43,80.77,80.61,79.61,79.75,78.4,77.81,77.52,76.59,78.03,78.87,78.1,78.09,77.16,76.32,77.6,77.74,77.46,75.38
2009/1/8,打,SO2,2.8,2.3,2.3,2.7,1.3,1.7,2,2,2.6,3.1,2.7,1.9,1.9,2.1,2.4,2.7,3,2.1,1.6,2.1,3.8,4.1,4.6,3.6
2009/1/8,打,WD_HR,53.15,53.73,53.2,47.88,44.5,45.33,45.53,45.21,46.13,45.89,45.94,47.43,47.56,44.21,43.64,46.13,46.65,46.68,45.77,46.65,45.79,45.71,44.94,45.08
2009/1/8,打,WIND_DIREC,50.93,58.14,53.09,46.07,44.69,43.44,46.4,45.32,45.19,47.65,45.99,46.15,46.09,43.06,40.91,49.25,49.1,46.13,44.56,50.75,46.11,47,49.67,43.47
2009/1/8,打,WIND_SPEED,5.98,4.78,5.68,5.85,5.83,6.39,6.02,5.33,5.9,5.96,5.62,5.1,5.5,6.5,6.95,6.21,5.92,7.41,6.58,5.62,7.47,7.21,6.5,5.86
2009/1/8,打,WS_HR,5.5,5.03,5.21,5.17,5.62,6.2,5.85,5.66,5.69,5.65,5.84,5.78,6.1,6.19,6.1,5.91,5.54,6.99,6.57,6.21,6.84,6.7,6.48,6.48
2009/1/9,打,AMB_TEMP,13.03,12.67,12.01,11.52,11.25,10.99,10.77,10.95,10.98,11.23,11.38,11.7,11.91,12.34,12.58,12.67,12.27,11.66,11.1,10.91,10.82,10.63,10.23,9.9
2009/1/9,打,CO,0.4,0.48,0.55,0.55,0.54,0.55,0.58,0.69,0.65,0.6,0.54,0.53,0.55,0.51,0.52,0.55,0.59,0.6,0.65,0.62,0.59,0.63,0.81,0.81
2009/1/9,打,NO,1.6,1.85,1.72,0.52,0.66,0.26,0.7,1.44,1.1,0.79,0.68,0.75,0.77,0.38,0.96,0.96,0.4,0.6,0.81,1.01,0.77,1.28,1.37,2.31
2009/1/9,打,NO2,4.66,7.14,9.27,8.54,8.13,8.48,9.81,12.63,12.96,10.48,8.72,9.08,11.61,9.95,9.35,9.8,12.08,13.88,17.5,15.47,13.12,17.6,30.88,46.88
2009/1/9,打,NOx,6.26,8.98,10.99,9.06,8.79,8.74,10.51,14.07,14.07,11.27,9.4,9.82,12.38,10.33,10.31,10.76,12.48,14.49,18.32,16.48,13.9,18.88,32.26,49.18
2009/1/9,打,O3,39.8,34.5,29.6,28.3,27.2,27.2,25.6,22.4,24.7#,29.9,36.1,41.3,47.3,53.4,56.4,58.8,55.9,52.3,44.8,46.1,47.4,40.3,24.1,11.4
2009/1/9,打,PM10,57,75,86,86,83,74,75,78,82,88,84,84,87,91,95,97,104,106,103,105,106,106,112,118
2009/1/9,打,PM2.5,33,45,58,63,58,54,54,57,58,58,60,57,57,62,61,59,66,68,66,66,65,65,65,67
2009/1/9,打,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2009/1/9,打,RH,74.38,74.69,76.85,76.44,75.54,74.7,72,70.88,70.94,67.82,63.44,61.48,58.25,55.48,55.17,53.26,54.7,56.01,58.16,57.45,55.32,54.67,56.54,57.29
2009/1/9,打,SO2,4.2,6.8,8.3,7.8,7.2,7.7,7.7,6.4,6.2,7.2,6.9,7.9,9.7,9.3,9.2,10.2,11,10.1,10,10.5,10.6,13.4,13.3,21.6
2009/1/9,打,WD_HR,46.34,44.72,46.14,44.48,45.33,45.71,49.76,49.59,51.67,48.31,47.76,48.88,55.47,52.97,54.13,56.56,56.77,56.15,57.59,59.17,61.81,62.53,66.9,69.62
2009/1/9,打,WIND_DIREC,46.8,44.5,46.76,45.12,46.11,42.46,56.71,48.61,51.07,45.7,49.19,56.83,56.21,56.97,51.33,56.57,56.71,58.28,57.36,58.12,64.92,63.44,75.71,63.65
2009/1/9,打,WIND_SPEED,6.2,6.84,6.71,5.91,5.44,5.94,4.88,5.37,4.65,6.89,5.67,5.19,5.86,6.15,6.84,7.49,6.52,6.04,5.1,6.01,6.03,4.34,2.94,2.8
2009/1/9,打,WS_HR,6.29,6.31,6.15,5.89,5.13,5.21,5.15,4.98,4.78,5.77,5.87,5.78,5.49,6.26,6.8,6.86,6.38,6.08,4.97,5.07,5.69,5.01,3.19,2.85
2009/1/10,打,AMB_TEMP,9.65,9.33,9.41,9.45,8.86,8.67,9.57,9.51,9.81,10.16,10.5,10.98,11.11,11.05,11.31,11.05,10.37,9.48,9.36,9.6,9.44,9.37,9.11,8.88
