"¤é´Á","´ú¯¸","´ú¶µ","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2010/01/03","Às¼æ","AMB_TEMP","13.33","13.1","12.98","12.77","12.55","12.59","12.58","12.49","12.69","13.06","13.55","14.43","15.57","16.38","16.18","15.86","15.3","14.88","14.57","14.22","13.66","13.27","13.08","12.48"
"2010/01/03","Às¼æ","CO",".51",".54",".52",".5",".48",".53",".56",".56",".64",".68",".7",".68",".64",".65",".68",".71",".74",".75",".81",".85",".9",".85",".99",".99"
"2010/01/03","Às¼æ","NO","2.08","2.15","2.23","1.69","2.04","2.01","2.54","2.87","5.16","5.84","7.02","6.34","6.99","7","5.59","4.46","3.65","2.83","4.86","6.13","5.45","5.68","13.3","19.85"
"2010/01/03","Às¼æ","NO2","10.6","12.47","12.31","11.43","10.36","13.34","15.87","14.25","18.34","18.9","20.6","17.86","16.34","16.83","17.58","17.19","18.46","21.44","27.66","31.12","32.95","32.9","32.71","28.97"
"2010/01/03","Às¼æ","NOx","12.68","14.62","14.54","13.12","12.39","15.35","18.41","17.12","23.5","24.74","27.62","24.2","23.33","23.83","23.17","21.65","22.11","24.27","32.52","37.25","38.4","38.58","46.01","48.82"
"2010/01/03","Às¼æ","O3","31.5","28.2","27.2","28.9","31","28.1","23.2","27.3","25.4","26.7","24.5","26.2","31.8","34.7","35.3","41.5","43.7","38","24.5","18.2","14.7","12.3","7.3","3.6"
"2010/01/03","Às¼æ","PM10","30","26","28","25","29","34","38","36","39","37","46","59","89","102","115","111","126","131","128","119","108","104","105","93"
"2010/01/03","Às¼æ","PM2.5","10","6","6","9","9","11","12","16","19","22","19","37","45","62","55","60","67","72","72","63","66","58","53","47"
"2010/01/03","Às¼æ","RAINFALL","2.2","1","1.6","2","1.4","3.2","2",".4",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/03","Às¼æ","RH","94.31","94.41","94.45","94.45","94.45","94.5","94.48","94.51","94.45","93.76","91.75","87.01","78.86","73.89","74.65","76.63","80.1","81.78","83.27","84.05","85.7","87.13","88.02","89.24"
"2010/01/03","Às¼æ","SO2","2.3","3.5","4.1","1.5","1.7","2.8","3.6","1.6","2.9","4.8","5.9","4.5","6.6","7.1","5.9","6","6.4","4.7","4","2.6","2.4","2.2","1.9","1.7"
"2010/01/03","Às¼æ","WD_HR","48.72","76.83","108.16","100.42","67.57","59.42","92.74","58.71","61.85","55.96","73.04","77.48","72.63","69.05","68.23","63.15","61.12","64.7","69.95","80.05","95.2","112.1","150.53","187.19"
"2010/01/03","Às¼æ","WIND_DIREC","47.1","81.31","127.43","73.42","48.62","72.62","96.94","59.17","60.79","58.43","81.21","73.41","73.32","63.17","63.17","61.05","60.61","65.34","77.98","80.24","83.1","133.71","161.01","182.18"
"2010/01/03","Às¼æ","WIND_SPEED","2.01","1.86","1.7","1.75","2.82","3.06","2.87","2.95","3.31","3.11","3.42","4.98","4.96","6.1","5.68","5.01","5.07","3.97","2.63","1.31",".73",".59",".53",".79"
"2010/01/03","Às¼æ","WS_HR","2.32","1.78","1.44","1.33","2.47","2.43","2.49","2.69","2.88","3.2","3.14","4.33","5.29","5.51","5.53","5.15","5.27","4.36","2.93","1.7",".62",".63",".47",".75"
"2010/01/04","Às¼æ","AMB_TEMP","12.54","13.34","13.66","13.57","13.1","12.89","12.6","12.97","14.19","16.31","17.71","17.56","17.51","18.87","18.57","17.46","16.45","15.79","15.44","15.52","15.5","15.43","15.34","15.34"
"2010/01/04","Às¼æ","CO",".71",".4",".31",".34",".37",".41",".77","1.33",".88",".77",".87",".81",".79",".68",".71",".82",".86",".87",".95","1.07",".95",".91",".66",".55"
"2010/01/04","Às¼æ","NO","12.15","3.08","2.04","2.63","3.51","4.02","41.4","65.16","34.63","21.51","12.58","7.2","6.72","4.86","3.9","3.63","2.93","4.09","3.51","4.23","3.51","3.81","2.5","2.32"
"2010/01/04","Às¼æ","NO2","22.39","12.11","7.65","11.12","13.14","14.58","19.43","22.7","21.11","24.7","25.7","24.18","23.59","19.7","22.88","28.62","29.51","36.19","33.77","40.41","36.59","32.58","18.52","15.59"
"2010/01/04","Às¼æ","NOx","34.54","15.19","9.69","13.75","16.65","18.6","60.82","87.86","55.74","46.22","38.29","31.38","30.31","24.56","26.78","32.25","32.44","40.28","37.28","44.64","40.1","36.39","21.02","17.91"
"2010/01/04","Às¼æ","O3","4.3","12.1","15.7","12.8","9.8","7.3","2.7","3.5","6.6","14.8","22.4","27.3","34.7","44.7","44.7","37.4","36.8","29.2","31","21","25.3","28.3","44.4","44.7"
"2010/01/04","Às¼æ","PM10","82","56","45","27","28","27","34","41","49","64","80","105","126","139","142","146","151","164","170","170","160","151","137","122"
"2010/01/04","Às¼æ","PM2.5","40","29","12","6","6","9","14","14","16","23","43","58","70","72","83","78","83","84","91","93","85","88","76","65"
"2010/01/04","Às¼æ","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/04","Às¼æ","RH","89.74","85.03","83.4","85.29","86.9","87.59","88.77","87.38","82.72","76.45","73.38","76.74","78.14","70.9","71.47","79.31","84","85.84","86.97","87.26","86.64","86.37","86.98","86.7"
"2010/01/04","Às¼æ","SO2","1.4","1",".9",".9","1.2","1.2","1.9","3.3","2.4","3.6","4.7","5.2","6.2","5.6","5.8","6","4.8","6.9","6.2","9.9","8.5","9.1","4.7","4"
"2010/01/04","Às¼æ","WD_HR","195.79","170.61","183.74","185.09","178.85","221.3","244.8","225.02","157.84","163.98","320.26","9.27","14.41","13.63","12.53","358.75","34.23","48.13","46.54","34.63","42.26","66.28","66.58","55.9"
"2010/01/04","Às¼æ","WIND_DIREC","175.34","161.21","187.26","168.65","182.7","293.2","238.77","194.79","166.43","302.5","326.33","38","320.38","36.27","26.85","28.68","38.76","49.8","43.47","30.4","45.21","79.27","64.51","55.09"
"2010/01/04","Às¼æ","WIND_SPEED","1.08","1.49","1.55",".99","1.26",".41",".41","1.15",".65",".91","1.63","2.61","1.76","1.45","2.1","2.48","2.26","2.44","2.31","2.33","2.36","3.45","2.59","2.65"
"2010/01/04","Às¼æ","WS_HR",".82","1.22","1.51","1.14","1.14",".36",".73",".95","1.05",".54","1.17","1.18","1.38","1.13","1.21","1.3","1.69","2.22","2.2","1.69","2.07","2.38","2.73","2.59"
"2010/01/05","Às¼æ","AMB_TEMP","15.25","15.11","15.32","14.89","14.44","14.02","13.55","13.04","13.03","13.46","13.36","14.78","15.49","15.1","14.59","13.48","12.59","12.27","12.1","11.99","12.1","12.3","12.43","12.66"
"2010/01/05","Às¼æ","CO",".51",".55",".68",".67",".53",".51",".49",".55",".51",".5",".49",".52",".53",".48",".43",".45",".5",".55",".57",".55",".54",".52",".47",".41"
"2010/01/05","Às¼æ","NO","2.37","2.2","2","1.31","1.64","1.35","1.82","3.18","3.44","4.15","5.54","7.24","5.49","4.51","4.45","3.76","3.41","3.5","3.29","2.87","2.86","2.84","1.61","1.47"
"2010/01/05","Às¼æ","NO2","15.41","17.82","18.76","11.3","9.67","10.73","13","15.38","13.55","13.94","16.44","15","12.2","12.49","13.69","15.83","16.57","18.36","18.38","18.49","16.62","15.53","13.79","11.78"
"2010/01/05","Às¼æ","NOx","17.78","20.02","20.76","12.61","11.3","12.08","14.81","18.56","17","18.09","21.98","22.24","17.68","17","18.14","19.59","19.98","21.86","21.68","21.36","19.48","18.38","15.39","13.25"
"2010/01/05","Às¼æ","O3","41.5","35.3","30.5","36.6","35.4","31.7","29.5","26.3","28.4","29.3","27.6","29.7","33.7","33.9","31.9","28.6","28","26.6","25.8","24.5","26.3","26.2","28.9","30.2"
"2010/01/05","Às¼æ","PM10","108","95","96","116","134","140","117","90","64","48","44","40","37","40","44","49","47","47","49","48","41","32","31","29"
"2010/01/05","Às¼æ","PM2.5","53","60","66","71","60","60","41","40","32","28","32","22","24","18","29","27","29","24","25","15","15","13","18","15"
"2010/01/05","Às¼æ","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/05","Às¼æ","RH","86.85","88.56","88.31","86.32","84.84","84.07","84.1","84.98","83.71","80.04","80.91","74.09","70.82","72.9","75.44","82.36","85.14","85.2","85.96","87.66","87.77","87.1","86.44","85.94"
"2010/01/05","Às¼æ","SO2","4.1","9.7","11.2","7.3","5.7","5.8","5.3","5.2","5.1","3.5","3.3","3.4","3","3.1","2.8","4.2","3.5","4.2","4.8","5.3","3.6","3.6","3.1","2.5"
"2010/01/05","Às¼æ","WD_HR","53.56","51.35","63.24","66.99","70.66","69.82","69.44","75.58","71.34","57.89","68.02","65.71","61.5","61.28","68.1","64.52","66.96","63.59","65.59","59.63","58.89","61.59","61.47","58.85"
"2010/01/05","Às¼æ","WIND_DIREC","46.76","53.49","66.68","68.57","74.82","68.17","74.76","77.61","64.24","59.13","64.98","59.64","68.17","57.28","66.28","68.8","63.67","63.15","61.12","62.5","56.15","61.49","63.01","57.79"
"2010/01/05","Às¼æ","WIND_SPEED","2.39","3.2","4.92","4.49","5.24","5.11","6.26","6.03","6.55","6","6.94","6.18","6.56","6.01","6.34","6.93","6.96","5.84","6.31","6.48","5.38","5.09","4.45","5.76"
"2010/01/05","Às¼æ","WS_HR","2.12","2.68","4.09","4.64","4.9","5.23","5.58","6.21","6.33","6.47","6.54","5.85","5.7","5.59","6","6.43","6.53","6.56","6.26","6.36","5.84","5.11","4.72","4.91"
"2010/01/06","Às¼æ","AMB_TEMP","13.07","13.34","13.38","13.5","13.23","13.08","12.84","12.79","12.83","12.74","12.59","12.87","12.86","12.89","13.14","12.66","12.55","12.61","12.49","12.43","12.49","12.68","12.57","12.24"
"2010/01/06","Às¼æ","CO",".35",".33",".3",".29",".29",".31",".33",".45",".47",".44",".43",".4",".39",".39",".53",".51",".43",".42",".44",".44",".37",".35",".26",".24"
"2010/01/06","Às¼æ","NO","1.74","1.23","1.23",".22",".34",".65","1.16","2.74","4.07","3.79","5.2","5.15","6.3","4.3","4.35","4.28","4.19","4.62","4.18","3.86","2.46","2.81","1.97","1.62"
"2010/01/06","Às¼æ","NO2","8.34","8.09","8.05","7.97","7.96","8.31","11.97","18.25","24.89","20.74","22.02","18.27","20.74","19.6","26.16","26.64","16.17","16.01","19.23","19.33","14.43","12.63","9.42","7.8"
"2010/01/06","Às¼æ","NOx","10.09","9.32","9.28","8.19","8.3","8.97","13.14","20.99","28.96","24.53","27.23","23.42","27.05","23.9","30.51","30.92","20.36","20.63","23.41","23.19","16.88","15.44","11.39","9.42"
"2010/01/06","Às¼æ","O3","34.1","34.2","33.9","35.3","35.6","36.6","32.8","26.9","20.5","25.3","24.4","27.4","24.9","26.4","19","16.7","22.5","25.9","21.8","21.6","26","27.6","32.1","35.2"
"2010/01/06","Às¼æ","PM10","29","22","22","17","16","24","21","25","17","20","17","18","18","25","0#","31","28","27","30","25","24","31","29","22"
"2010/01/06","Às¼æ","PM2.5","10","4","1","5","5","7","4","6","8","10","7","7","5","9","0#","5","8","9","8","7","5","5","2","5"
"2010/01/06","Às¼æ","RAINFALL","NR","NR","NR","NR","NR",".8","NR",".2","1","1.6","1.8",".6","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR",".4"
"2010/01/06","Às¼æ","RH","84.45","83.16","83.88","84.39","87.58","89.9","91.23","91.81","92.05","92.26","92.45","92.4","91.63","90.42","88.46","90.21","90.16","88.5","88.96","89.43","88.45","86.11","86.57","88.97"
"2010/01/06","Às¼æ","SO2","1.7","2.6","2.5","2.5","4.1","3.2","2.7","3","5","3.7","2.9","1.9","5.6","4.8","3#","4.1","1.8","2.1","4.4","4","3.1","2.4","2.5","1.9"
"2010/01/06","Às¼æ","WD_HR","62.18","64.83","61.14","55.9","51.29","59.54","56.19","54.81","55","60.5","67.28","73.04","68.03","59.21","52.32","54.86","74.09","67.81","57.67","58.26","57.77","57.37","56.7","60.01"
"2010/01/06","Às¼æ","WIND_DIREC","67.35","64.41","60.58","53.17","51.87","59.45","57.04","47.77","58.14","64.67","72.79","65.91","67.99","51.8","49.63","56.07","77.72","61.23","61.62","57.13","57.94","55.99","59.02","61.36"
"2010/01/06","Às¼æ","WIND_SPEED","4.25","4.08","4","3.19","3.07","3.68","4.23","3.73","4.76","4.73","4.74","4.08","5.43","4.34","2.63","2.96","4.79","5.25","6.15","5.51","5.72","6.64","6.13","5.59"
"2010/01/06","Às¼æ","WS_HR","4.77","4.08","3.71","3.35","3.02","3.31","4.16","3.65","3.95","4.51","4.41","3.52","4.85","4.81","3.09","2.78","4.1","5.11","5.59","5.38","5.48","6.04","6.24","6.07"
"2010/01/07","Às¼æ","AMB_TEMP","12.07","12.04","11.99","11.95","11.88","11.79","11.7","11.41","11.46","11.59","11.63","11.7","11.83","11.93","11.82","11.72","11.72","11.89","11.99","12.08","12.25","12.43","12.43","12.22"
"2010/01/07","Às¼æ","CO",".23",".22",".21",".21",".22",".24",".29",".44",".51",".53",".53",".5",".49",".46",".42",".44",".43",".44",".39",".44",".41",".36",".34",".29"
"2010/01/07","Às¼æ","NO","1.36","1.26","1.79",".78",".63","1.4","1.78","3.56","3.21","4.56","4.86","4.27","4.19","3.14","3.28","4.21","3.58","3.4","2.81","3.11","2.38","2.13","1.72",".64"
"2010/01/07","Às¼æ","NO2","6.72","5.58","5.18","6.31","5.11","6.76","9.99","18.01","20.62","23.31","22.13","18.29","16.69","15.11","17.37","20.12","20.31","17.81","14.36","17.56","15.91","13.26","12.43","8.93"
"2010/01/07","Às¼æ","NOx","8.09","6.84","6.97","7.09","5.74","8.16","11.77","21.56","23.83","27.87","26.99","22.56","20.88","18.25","20.65","24.32","23.9","21.2","17.17","20.67","18.29","15.39","14.15","9.57"
"2010/01/07","Às¼æ","O3","36.7","37.2","36.7","36.4","37.9","37.2","34.3","28.8","26.6","22.9","24.5","28","28.9","30.5","29.1","27.2","26.6","28.9","32.8","29.7","31.6","32.9","32.5","36"
"2010/01/07","Às¼æ","PM10","12","15","20","14","19","20","20","24","26","29","18","9","16","24","15","17","25","34","42","41","39","27","24","12"
"2010/01/07","Às¼æ","PM2.5","3","5","6","6","12","9","16","9","12","4","9","12","14","12","14","11","21","12","16","21","19","24","13","13"
"2010/01/07","Às¼æ","RAINFALL","1.4",".8","1.8","1",".2",".8","1.2","2.6","1.2",".2",".2",".2","NR",".2","2.6","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/07","Às¼æ","RH","90.47","91.39","91.86","92.3","92.53","92.7","92.76","92.73","92.9","92.97","92.89","92.74","92.45","91.51","91.63","91.9","91.39","90.27","88.33","86.94","85.34","84.7","85.23","87.81"
"2010/01/07","Às¼æ","SO2","1.5","1.6","1.7","1.7","1.5","1.8","2.1","3","2.8","2.5","4","3.8","3.7","2.8","2.7","3.6","3.4","2.9","2.4","2.7","2.8","2.9","2.8","2.2"
"2010/01/07","Às¼æ","WD_HR","59.33","60.06","60.39","58.7","57.44","59.44","59.65","65.56","65.12","64.45","59.4","59.62","58.66","59.27","62.5","59.23","60.16","58.39","63.34","63.14","61.71","58.39","58.49","61.93"
"2010/01/07","Às¼æ","WIND_DIREC","58.96","60.52","62.93","58.12","59.81","59.68","56.3","65.01","65.52","65.4","57.62","57.28","56.77","59.6","61.74","62.54","57.55","60.83","66.29","63.05","60.59","56.28","57.54","58.84"
"2010/01/07","Às¼æ","WIND_SPEED","6.11","6.16","5.09","5.44","6.51","6.32","5.98","5.95","4.87","5.17","4.87","5.45","4.77","5.87","5.2","5.4","5.31","5.83","5.93","5.86","5.99","5.26","5.69","5.07"
"2010/01/07","Às¼æ","WS_HR","5.93","5.95","5.63","5.38","5.7","5.97","5.75","5.81","5.19","4.98","4.88","5.44","5.19","5.36","5.48","4.94","5.54","5.58","5.3","5.75","5.81","5.5","5.5","5.47"
"2010/01/08","Às¼æ","AMB_TEMP","12.21","11.97","11.74","11.65","11.59","11.55","11.58","11.7","11.78","11.9","11.82","11.7","11.57","11.47","11.39","11.35","11.26","11.38","11.41","11.6","11.75","11.79","11.88","12.22"
"2010/01/08","Às¼æ","CO",".28",".29",".29",".28",".32",".34",".38",".48",".55",".74",".65",".69",".68",".58",".55",".57",".62",".7",".56",".5",".49",".49",".47",".37"
"2010/01/08","Às¼æ","NO",".83","1.07",".75","1.44",".66",".94","1.75","2.66","2.9","6.41","5.42","5.03","4.7","4.09","3.51","5.18","4.93","8.28","3.84","3.89","3.17","3.37","1.9","1.18"
"2010/01/08","Às¼æ","NO2","7.95","5.58","5.56","5.25","5.23","6.65","11.13","14.65","19.84","29.35","23.24","22.31","18.49","17.34","16.63","21.84","23.3","31.25","20.31","18.4","18.31","18.06","19.58","12.61"
"2010/01/08","Às¼æ","NOx","8.77","6.65","6.32","6.68","5.89","7.59","12.88","17.31","22.74","35.76","28.67","27.34","23.18","21.43","20.14","27.02","28.23","39.53","24.15","22.29","21.49","21.43","21.48","13.78"
"2010/01/08","Às¼æ","O3","36.2","40.4","41.8","42.2","42.5","41","36.3","32.4","26.4","16.5","20.8","20.6","23.7","24.7","26","20.6","19.7","14","22.8","24","24.1","25.3","22.1","29.2"
"2010/01/08","Às¼æ","PM10","14","19","31","28","29","27","45","57","53","42","35","37","35","29","28","30","29","31","31","44","46","40","31","25"
"2010/01/08","Às¼æ","PM2.5","7","7","11","12","11","12","13","15","17","24","25","19","9","5","4","5","10","18","20","17","11","7","6","3"
"2010/01/08","Às¼æ","RAINFALL","NR","NR","1.4","2.8","3.6","2.2","1.4","2","1.6",".2",".4","NR",".8","1","1.2",".6","NR",".2","NR","NR","NR","NR","NR","NR"
"2010/01/08","Às¼æ","RH","88.42","89.69","90.79","91.68","92.21","92.59","92.68","92.77","92.92","93.11","93.32","93.44","93.5","93.57","93.56","93.61","93.64","93.69","93.54","93.08","92.19","91","89.46","87.72"
"2010/01/08","Às¼æ","SO2","1.9","2.7","3","2.5","2.5","3","4.2","3.5","4.7","6.2","5.7","5.3","5.1","4.2","4.8","3.5","3.3","5","2.6","3.6","3.7","3","3.4","2.3"
"2010/01/08","Às¼æ","WD_HR","55.02","52.98","59.14","65.4","70.37","61.24","59.86","55.14","59.15","47.02","54.66","54.55","53.24","48.37","56.79","58.05","62.03","64.73","61.93","58.6","54.57","61.61","59.24","59.75"
"2010/01/08","Às¼æ","WIND_DIREC","58.74","58.43","59.33","63.46","65.49","60.73","54.38","52.9","55.34","49.84","54.35","52.4","46.23","49.84","56.53","58.48","60.96","71.64","61.56","55.53","55.09","63.04","60.47","61"
"2010/01/08","Às¼æ","WIND_SPEED","5.02","5.36","4.87","4.64","4.37","5.31","5.33","5.21","4.86","3.62","3.5","3.98","3.56","4.49","3.61","3.7","3.64","4.54","4.61","4.6","5.03","5.5","5.28","5.33"
"2010/01/08","Às¼æ","WS_HR","5","4.66","5.2","5.18","4.69","4.89","4.71","4.2","4.2","3.32","3.35","3.51","3.34","3.45","3.64","3.34","3.84","3.93","4.5","4.95","4.7","5.31","5.19","4.89"
"2010/01/09","Às¼æ","AMB_TEMP","12.51","12.67","12.9","12.99","13.01","12.95","12.75","12.95","13.84","15.76","18.14","19.56","21.01","21.64","21.53","20.5","19.35","17.86","16.8","15.91","15.51","15.32","15.17","15.19"
"2010/01/09","Às¼æ","CO",".3",".27",".26",".25",".26",".28",".42",".61",".68",".67",".62",".62",".51",".4",".47",".52",".46",".47",".64",".55",".45",".45",".46",".43"
"2010/01/09","Às¼æ","NO","1.26","1.37","1.59","1.67","1.78","1.89","3.33","6.44","13.4","11.37","8.29","5.93","4.17","3.96","3.06","2.49","2.48","1.9","2.92","3.2","3.01","2.48","2.42","1.68"
"2010/01/09","Às¼æ","NO2","7.34","5.94","4.78","6.7","6.42","7.63","17.33","22.35","23.2","20.13","15.96","14.32","11.05","10.43","15","17.26","16.76","16.72","33.17","28.34","18.2","19.86","16.93","13.79"
"2010/01/09","Às¼æ","NOx","8.6","7.31","6.36","8.37","8.2","9.52","20.65","28.79","36.6","31.5","24.25","20.25","15.22","14.39","18.05","19.75","19.24","18.62","36.1","31.54","21.21","22.34","19.35","15.47"
"2010/01/09","Às¼æ","O3","34.4","36.5","37.8","37.3","36.4","33.5","22.3","16.4","15.9","23.9","33.1","42.3","47.5","51.6","62.5","55","50.9","48","25.8","19.6","28.8","26.7","22.3","23.4"
"2010/01/09","Às¼æ","PM10","31","23","27","23","30","31","38","39","27","24","31","40","34","30","35","53","59","63","57","47","44","50","54","61"
"2010/01/09","Às¼æ","PM2.5","3","5","10","10","11","11","16","12","15","15","18","15","10","8","13","24","26","24","19","19","21","21","23","24"
"2010/01/09","Às¼æ","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/09","Às¼æ","RH","86.41","86.86","86.84","87.27","88.58","90.08","91.31","92.11","92.33","87.11","74.16","61.17","52.29","48.01","53.82","64.29","68.19","72.48","79.11","87.9","90.35","89.94","90.77","91.88"
