"¤é´Á","´ú¯¸","´ú¶µ","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2011/01/04","Às¼æ","CO",".36",".34",".31",".31",".35",".36",".42",".53",".74",".64",".52",".55",".57",".57",".59",".62",".62",".62",".59",".57",".5",".46",".44",".41"
"2011/01/04","Às¼æ","NO","2.2","2.1","1.7",".2",".3",".6","1.7","3.1","6","7.8","6.5","5.6","4.5","4.4","5.1","5.3","4.3","4.7","3.7","3","2.8","1.9","1",".9"
"2011/01/04","Às¼æ","NO2","12","12","7.2","7.3","10","11","16","19","29","24","16","16","16","16","17","18","20","24","22","21","18","16","16","15"
"2011/01/04","Às¼æ","NOx","14","14","8.9","7.4","10","11","17","22","35","31","22","21","20","20","22","23","25","28","26","24","20","17","17","16"
"2011/01/04","Às¼æ","O3","27","27","33","33","30","29","25","22","13","19","26","25","24","24","22","21","19","17","19","20","23","25","24","25"
"2011/01/04","Às¼æ","PM10","35","37","41","39","41","37","42","41","43","45","53","66","65","65","60","71","72","74","69","68","61","48","41","39"
"2011/01/04","Às¼æ","PM2.5","22","26","23","23","24","22","19","20","28","28","33","32","31","31","33","38","40","39","38","34","32","30","24","19"
"2011/01/04","Às¼æ","RAINFALL",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/04","Às¼æ","RH","93","93","94","93","93","94","94","94","94","93","91","86","82","79","79","79","79","80","82","83","85","85","85","86"
"2011/01/04","Às¼æ","SO2","5.1","5.9","2.5","2.7","3.7","3.1","3.2","3.4","4.7","4.8","4.4","5.2","4.1","3.9","3.7","4.2","4.3","3.2","3.1","3.1","3.1","2.9","3.5","2.8"
"2011/01/04","Às¼æ","WD_HR","44","47","48","45","45","49","46","46","46","49","48","48","50","50","50","49","50","49","47","50","52","58","55","51"
"2011/01/04","Às¼æ","WIND_DIREC","42","51","47","42","47","47","45","48","47","45","49","48","52","52","49","46","55","47","49","53","58","58","57","48"
"2011/01/04","Às¼æ","WIND_SPEED","4.1","4.8","4.2","4.3","3.3","3.6","4.3","4.6","3.5","6.2","5.8","4.9","5.8","4.9","5.3","4.7","5.1","4.7","4.7","5.1","4.7","4.2","3.2","2.7"
"2011/01/04","Às¼æ","WS_HR","4","4.3","4.2","3.9","3.5","3.6","3.9","4.3","3.5","4.9","5.9","4.9","5.3","5.2","5.2","5","4.9","4.7","4.6","4.5","4.5","4.5","3.4","2.9"
"2011/01/05","Às¼æ","AMB_TEMP","13","13","13","13","13","12","13","13","14","14","15","17","18","18","19","19","18","18","17","17","17","16","16","16"
"2011/01/05","Às¼æ","CO",".38",".34",".32",".33",".37",".38",".43",".58",".84",".66",".7",".57",".52",".45",".42",".42",".58",".93",".69",".53",".48",".46",".4",".3"
"2011/01/05","Às¼æ","NO",".6",".7",".6","1.4","2.6","10","8","9.3","15","13","15","12","8.5","7.4","6.5","7.1","8.5","16","7.2","5.9","3.5","3.6","2.8","1.5"
"2011/01/05","Às¼æ","NO2","12","11","10","11","18","21","21","25","33","25","29","24","22","21","18","21","32","42","36","29","22","21","18","13"
"2011/01/05","Às¼æ","NOx","13","12","11","12","21","31","29","35","48","38","44","35","31","28","25","28","41","58","43","34","26","24","20","14"
"2011/01/05","Às¼æ","O3","26","27","28","25","9.8","5.1","9.4","10","7.8","14","16","23","26","30","31","27","18","5.7","6.9","12","16","17","21","28"
"2011/01/05","Às¼æ","PM10","42","40","34","36","34","35","32","32","35","43","47","46","39","41","42","50","52","65","70","74","69","59","50","43"
"2011/01/05","Às¼æ","PM2.5","19","14","21","20","24","18","10","13","18","23","22","18","24","26","24","25","22","31","33","36","30","20","18","16"
"2011/01/05","Às¼æ","RAINFALL","NR","NR","NR","NR",".2",".8",".4","NR","NR","NR","NR",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/05","Às¼æ","RH","86","87","87","88","89","90","92","93","93","93","93","91","85","80","79","79","82","85","87","90","91","92","92","92"
"2011/01/05","Às¼æ","SO2","2.5","2.5","2.6","2.3","2","1.9","1.6","2","3.8","2.8","3.9","3.7","3","3.2","2.9","3.2","4.4","5.2","6.8","5.6","4.1","6.3","4","2.7"
"2011/01/05","Às¼æ","WD_HR","51","51","45","13","195","110","64","51","54","51","53","70","62","64","60","54","50","43","43","45","50","45","51","50"
"2011/01/05","Às¼æ","WIND_DIREC","49","48","32","173","113","118","57","55","76","50","64","66","54","57","78","45","52","15","44","45","56","52","49","48"
"2011/01/05","Às¼æ","WIND_SPEED","3","2",".9",".8",".7","1.5","2.1","1.8","1.4","2.2","2.2","1.7","2","3","2","2.2","2.1","2.2","1.8","2.3","2.3","2.6","4.9","4.6"
"2011/01/05","Às¼æ","WS_HR","2.9","2.2","1.2",".1",".5",".9","1.5",".9","1.1","1.7","2.1","1.9","1.8","2.1","2.2","2.2","2","1.2",".8","1.5","1.3","2.1","3.9","4.7"
"2011/01/06","Às¼æ","AMB_TEMP","16","16","16","15","15","15","14","13","12","12","12","11","11","10","10","10","9.7","9.5","9.1","9.2","9.2","9.1","9","8.7"
"2011/01/06","Às¼æ","CO",".26",".22",".22",".23",".25",".29",".41",".64",".74",".77",".92","1.02",".83",".73",".88",".99","1.01","1.06",".98",".73",".58",".56",".57",".51"
"2011/01/06","Às¼æ","NO","1.6","1.5","1.4","2.4","2.1","2.4","4.5","4.6","7.1","12","21","18","9.8","6.7","8.6","12","11","13","10","5.8","3.5","3.7","3","2.3"
"2011/01/06","Às¼æ","NO2","9.7","7.6","6.9","5.9","6.6","9.1","16","16","20","24","33","39","29","23","28","33","35","35","32","20","15","15","14","12"
"2011/01/06","Às¼æ","NOx","11","9.1","8.3","8.3","8.7","12","21","21","27","36","54","57","39","30","37","44","47","48","42","26","19","18","17","14"
"2011/01/06","Às¼æ","O3","30","31","32","31","30","25","19","17","12","8.7","6.2","5.1","10","15","9.7","5.9","5","4.8","5.8","17","22","23","24","29"
"2011/01/06","Às¼æ","PM10","34","33","20","24","23","31","31","32","31","42","52","59","53","45","46","52","69","77","79","69","64","55","63","67"
"2011/01/06","Às¼æ","PM2.5","21","14","15","12","12","11","5","13","13","22","27","34","32","31","34","43","46","49","45","44","32","30","27","37"
"2011/01/06","Às¼æ","RAINFALL","NR","NR","NR",".2","NR",".6",".2",".6",".2","NR","NR",".4",".6",".2",".2",".2",".2",".4",".2","NR","NR","NR","NR","NR"
"2011/01/06","Às¼æ","RH","92","91","91","91","92","93","93","93","93","93","93","93","93","93","93","93","92","92","92","92","90","89","89","88"
"2011/01/06","Às¼æ","SO2","2.5","3.3","3.3","2.3","2","3.8","3.9","5.9","6","5.8","8.6","11","9","6.4","7.8","9.5","11","11","11","8.5","6.5","6.4","7","6.1"
"2011/01/06","Às¼æ","WD_HR","50","50","47","47","48","46","48","45","45","44","47","45","46","45","44","48","46","47","47","58","59","59","57","59"
"2011/01/06","Às¼æ","WIND_DIREC","50","47","45","51","44","48","44","42","44","42","44","46","40","48","47","47","46","48","49","61","59","60","57","58"
"2011/01/06","Às¼æ","WIND_SPEED","4.8","4.5","4.1","3.3","3.1","2.9","4.5","4.2","4.4","5.6","5","5.3","6.4","5","4.4","4.4","4.7","5.5","4.7","7.1","6.9","7.2","6.8","5.4"
"2011/01/06","Às¼æ","WS_HR","4.8","4.2","4.3","3.4","3.2","2.6","2.9","3.9","4.4","4.2","4.2","4.9","5.2","4.9","4.4","4.3","4.7","4.7","5.2","6.8","6.8","6.6","6.3","5.7"
"2011/01/07","Às¼æ","AMB_TEMP","8.5","8.3","8.4","8.8","9.1","9.3","9.3","9.5","10","11","12","12","13","13","12","12","11","11","11","11","11","11","11","12"
"2011/01/07","Às¼æ","CO",".44",".38",".3",".28",".28",".28",".33",".42",".42",".43",".46",".42",".41",".39",".41",".46",".41",".44",".44",".41",".37",".34",".27",".24"
"2011/01/07","Às¼æ","NO","2.3","2.2","2.7",".5",".3",".2","1","2.4","3.4","5.3","7.6","6.6","5","4.4","3.8","5.7","4","4.9","4","3.4","3","2.4","1.4","1"
"2011/01/07","Às¼æ","NO2","10","10","7","4.6","5","6.5","10","13","15","17","15","13","10","11","15","20","18","20","21","18","15","12","9","7.3"
"2011/01/07","Às¼æ","NOx","13","12","9.7","5.1","5.3","6.7","11","15","19","22","23","20","15","15","19","25","22","25","25","22","18","15","10","8.3"
"2011/01/07","Às¼æ","O3","29","27","32","38","37","35","32","28","26","24","25","28","30","30","18","18","19","17","17","19","22","24","29","30"
"2011/01/07","Às¼æ","PM10","76","69","58","51","44","43","40","40","32","31","36","39","38","30","34","32","30","32","34","34","25","20","22","24"
"2011/01/07","Às¼æ","PM2.5","38","41","32","28","24","19","13","13","14","13","12","16","17","14","8","11","11","8","6","10","10","9","1","5"
"2011/01/07","Às¼æ","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/07","Às¼æ","RH","87","88","88","86","85","85","86","87","86","85","82","80","78","78","82","85","86","88","88","89","89","89","88","86"
"2011/01/07","Às¼æ","SO2","5","4.1","3.3","2.2","2","1.9","1.6","1.5","2.2","3.2","2.7","2.5","2.1","2.8","78#","2.5","2.2","2.2","2.5","3.6","3.2","2.4","2.4","2.3"
"2011/01/07","Às¼æ","WD_HR","57","58","55","58","55","56","59","58","52","48","50","50","49","48","50","50","49","49","49","46","46","46","48","46"
"2011/01/07","Às¼æ","WIND_DIREC","55","59","54","57","58","55","61","49","48","47","46","47","52","50","47","55","50","49","44","42","43","49","46","46"
"2011/01/07","Às¼æ","WIND_SPEED","4.7","6.2","4.5","4.9","5.1","4.7","4.9","5.2","6.2","5.7","5.8","7.2","7","6.7","5.4","5.4","6.2","6.2","5.5","5.6","6","5.8","4.6","4.3"
"2011/01/07","Às¼æ","WS_HR","5.2","5","4.6","5.2","4.4","4.2","5","5.5","5.7","5.9","5.8","6.5","6.7","6.8","5.6","5.6","5.8","5.8","5.1","5.1","5.2","5","4.5","4.3"
"2011/01/08","Às¼æ","AMB_TEMP","12","12","12","12","12","12","12","12","13","14","15","17","18","18","18","18","17","16","15","15","15","15","15","15"
"2011/01/08","Às¼æ","CO",".23",".21",".2",".2",".21",".24",".22",".33",".37",".35",".38",".42",".38",".33",".31",".34",".39",".54",".63",".48",".53",".5",".41",".38"
"2011/01/08","Às¼æ","NO",".6",".5",".6","-.2",".1",".4",".5","1.8","4.7","4.9","5.8","5.6","5.4","4.2","4","4.4","4.1","4.6","5.8","2.6","3.4","2.7","1.8",".9"
"2011/01/08","Às¼æ","NO2","6.8","5.1","5.6","7.5","9.9","13","11","15","18","13","12","14","14","13","13","16","20","28","31","24","26","22","21","18"
"2011/01/08","Às¼æ","NOx","7.4","5.6","6.2","7.3","10","14","12","17","22","18","18","20","19","17","17","20","24","32","37","26","29","25","22","18"
"2011/01/08","Às¼æ","O3","30","33","32","31","28","23","26","23","22","28","31","30","32","32","30","27","22","14","9.3","17","14","14","14","14"
"2011/01/08","Às¼æ","PM10","23","18","14","17","22","29","25","29","21","28","21","23","22","22","22","27","29","40","37","39","36","36","35","30"
"2011/01/08","Às¼æ","PM2.5","7","11","7","4","6","14","16","15","11","10","9","8","7","6","6","11","10","9","7","7","12","13","18","14"
"2011/01/08","Às¼æ","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/08","Às¼æ","RH","85","84","84","85","86","88","90","92","92","91","84","77","72","72","72","73","76","81","85","88","89","90","91","91"
"2011/01/08","Às¼æ","SO2","2","1.7","2","3.6","4.2","5.3","4","4.5","2.8","2.6","2.1","2.1","2.2","1.9","1.7","1.9","2.1","2.3","2.4","2.5","2.6","1.8","1.8","1.7"
"2011/01/08","Às¼æ","WD_HR","48","49","49","44","49","45","44","44","50","47","50","51","53","54","54","55","52","54","47","48","51","52","67","37"
"2011/01/08","Às¼æ","WIND_DIREC","47","48","48","43","44","51","44","43","46","50","51","50","52","65","44","49","52","50","46","47","48","45","70","44"
"2011/01/08","Às¼æ","WIND_SPEED","3.4","3","2.2","2.4","3.2","2.7","3.7","4.2","5","5.5","5.7","5.1","4.9","4.1","3.4","3.4","2.3","1.7","1.8","2.7","1.6","1.1",".6",".8"
"2011/01/08","Às¼æ","WS_HR","3.5","3.1","2.6","1.6","1.7","2.1","2.8","3.6","4.4","5.3","5.4","5.2","4.7","3.9","3.1","3.2","2.8","2",".9","2.9","1.7","1.1",".9",".7"
"2011/01/09","Às¼æ","AMB_TEMP","15","15","15","15","14","14","14","14","14","14","14","14","14","13","14","14","12","11","11","11","10","10","10","10"
"2011/01/09","Às¼æ","CO",".38",".38",".23",".15",".16",".16",".21",".27",".36",".48",".51",".52",".39",".35",".31",".4",".48",".63",".56",".54",".54",".49",".48",".45"
"2011/01/09","Às¼æ","NO",".9",".3",".2","1","1.2","1","1.2","1.6","3.2","6.9","7.6","6.4","4.5","3.4","3.1","3.6","2.8","3.4","2.5","1.8","2.3","1.6","1.5","1.3"
"2011/01/09","Às¼æ","NO2","19","20","12","5.3","7.2","5.5","7.6","10","15","22","20","18","16","12","10","16","18","24","20","19","21","17","12","10"
"2011/01/09","Às¼æ","NOx","20","20","12","6.3","8.3","6.4","8.8","12","18","29","28","25","20","16","13","19","21","28","22","21","24","18","14","11"
"2011/01/09","Às¼æ","O3","11","11","26","35","34","35","33","31","27","19","22","23","26","29","31","24","28","30","38","36","29","33","38","40"
"2011/01/09","Às¼æ","PM10","32","32","22","18","15","22","20","18","24","25","31","26","29","27","29","34","50","70","82","84","78","73","70","73"
"2011/01/09","Às¼æ","PM2.5","14","9","14","9","6","9","9","11","7","10","16","12","17","13","18","17","27","40","43","49","43","43","40","45"
"2011/01/09","Às¼æ","RAINFALL","NR",".6","1","1.2",".6",".4",".4",".2","NR","NR","NR","NR",".2","NR","NR","NR",".2",".6","NR","NR","NR","NR","NR","NR"
"2011/01/09","Às¼æ","RH","92","92","93","94","94","94","94","94","94","94","94","92","92","92","91","88","88","90","90","88","88","88","88","87"
"2011/01/09","Às¼æ","SO2","1.9","1.5","2.4","1.8","2.2","2.1","2.3","1.9","1.6","9.1","4.6","2.9","4.8","2.7","3.1","2.4","4.1","7.2","6","6.7","6.9","6.7","5.7","5.3"
"2011/01/09","Às¼æ","WD_HR","83","77","41","72","58","43","46","43","45","49","49","44","48","44","57","53","44","46","55","56","55","60","53","53"
"2011/01/09","Às¼æ","WIND_DIREC","93","72","28","93","45","44","44","45","46","45","50","44","49","45","61","47","47","47","54","58","57","60","51","54"
"2011/01/09","Às¼æ","WIND_SPEED",".6",".8","2.4","4","2.9","3.4","4","2.9","3.3","3.4","3.6","3.8","4.9","4.2","5.9","4.8","4.7","4.3","6.2","8","7","7","7","6.8"
"2011/01/09","Às¼æ","WS_HR",".7",".5","1.1",".9","1.7","2.8","3.3","3","3.2","3.1","3.5","3.4","3.7","4.3","5.8","4.7","4.4","4.4","5.6","6.7","6.4","6.9","6.4","6.5"
"2011/01/10","Às¼æ","AMB_TEMP","9.9","9.8","9.9","10","10","10","10","10","10","11","11","11","11","11","11","11","11","11","11","11","11","","",""
"2011/01/10","Às¼æ","CO",".44",".48",".54",".58",".6",".58",".48",".5",".42",".39",".4",".4",".38",".4",".39",".39",".4",".44",".44",".41",".39","","",""
"2011/01/10","Às¼æ","NO",".9",".8",".9","1","1.2","1.8","4.7","6.8","3.7","4.6","6.4","5.6","4.2","4.2","4.6","4.7","4.5","4.9","3.9","3.1","3.2","","",""
"2011/01/10","Às¼æ","NO2","7.8","7.6","7.9","8.9","9.1","12","20","24","16","17","20","19","17","18","18","20","22","22","19","17","15","","",""
"2011/01/10","Às¼æ","NOx","8.7","8.4","8.8","9.9","10","14","25","31","20","22","26","24","21","22","22","25","27","27","23","20","19","","",""
"2011/01/10","Às¼æ","O3","41","36","31","28","26","23","16","16","24","25","23","24","26","25","24","22","20","19","21","22","23","","",""
"2011/01/10","Às¼æ","PM10","69","70","58","54","46","51","48","39","23","16","17","18","21","23","25","30","29","36","30","27","20","","",""
"2011/01/10","Às¼æ","PM2.5","48","41","36","32","34","26","16","10","8","13","8","10","12","15","12","6","2","5","13","13","9","","",""
"2011/01/10","Às¼æ","RAINFALL",".2",".6",".4","1","1.2","1","1",".6",".4",".2",".4","NR",".2",".2",".2",".2","NR",".2","NR","NR","NR","","",""
"2011/01/10","Às¼æ","RH","87","90","91","92","92","93","93","93","93","93","93","93","93","93","93","93","93","93","93","93","93","","",""
"2011/01/10","Às¼æ","SO2","5.3","5.1","5.3","6.7","7","7.4","6.2","2.9","1.4","1.7","2.8","2.6","3.1","2.8","2.6","3.3","2.7","2.4","2.5","2.2","1.9","","",""
"2011/01/10","Às¼æ","WD_HR","54","56","56","55","55","47","51","53","55","52","49","46","47","47","48","47","50","46","47","47","48","","",""
"2011/01/10","Às¼æ","WIND_DIREC","53","57","56","60","51","48","48","51","51","51","47","46","47","45","48","46","48","47","50","44","52","","",""
"2011/01/10","Às¼æ","WIND_SPEED","5.8","5.5","5.4","5.7","4.2","4.3","4.2","5.6","5.9","5.3","5.7","6.7","7","5.3","5.2","4.7","5.2","5.5","6.2","5.9","4.6","","",""
"2011/01/10","Às¼æ","WS_HR","6.1","5.8","5.3","5.5","5.1","4.3","4.1","4.7","5.2","5.4","5.4","5.5","5.9","4.9","5.3","4.9","4.8","5","5","5.2","5","","",""
"2011/01/11","Às¼æ","AMB_TEMP","","","11","11","11","11","10","9.8","9.4","9","8.9","9","9","9.1","9.1","9","8.9","8.8","8.7","8.3","8.2","8.1","7.8","7.5"
"2011/01/11","Às¼æ","CO","","",".25",".23",".23",".25",".33",".48",".52",".49",".56",".55",".62",".66",".56",".54",".61",".7",".7",".64",".66",".64",".55",".47"
"2011/01/11","Às¼æ","NO","","",".7","1.6","1.5","2.1","2.5","4.3","6.4","4.9","5.9","5.2","5.4","7.7","6.1","5.9","6.5","6.8","5.8","5.1","6.4","4.8","3.7","2.2"
"2011/01/11","Às¼æ","NO2","","","6.3","6.4","5.4","6.4","11","18","20","16","21","17","19","25","21","21","25","26","25","21","27","22","18","13"
"2011/01/11","Às¼æ","NOx","","","7","8","6.9","8.5","13","22","27","21","27","23","25","33","27","27","31","32","30","26","34","27","22","15"
"2011/01/11","Às¼æ","O3","","","19","32","35","33","30","24","22","25","20","23","21","17","21","22","19","18","18","20","13","17","21","27"
"2011/01/11","Às¼æ","PM10","","","17","18","19","24","25","26","24","35","42","49","41","44","37","38","28","30","27","29","33","33","35","28"
"2011/01/11","Às¼æ","PM2.5","","","1","0","0","5","11","17","15","13","14","18","20","17","18","14","12","10","10","13","16","23","25","16"
"2011/01/11","Às¼æ","RAINFALL","","","1.6","1.2",".4",".8","1.2",".4","NR","NR","NR","NR","NR",".8","1","2.6","2.8","3.4","3.2","1.6","1.2","2.4","3.6","2.6"
"2011/01/11","Às¼æ","RH","","","93","94","94","94","94","94","94","93","93","92","91","91","91","92","92","92","92","92","92","93","93","93"
"2011/01/11","Às¼æ","SO2","","","2","1.9","1.7","1.9","2","3.4","4.4","4.6","5.5","3.9","4.5","5.8","2.3","2.5","3.4","3.1","4.4","4.6","5.4","5.6","4.7","4.4"
"2011/01/11","Às¼æ","WD_HR","","","47","45","47","47","44","42","45","48","48","43","44","44","47","46","46","45","44","46","44","44","46","45"
"2011/01/11","Às¼æ","WIND_DIREC","","","46","51","47","44","46","40","44","48","43","45","42","47","47","42","51","44","43","45","45","48","48","49"
