"¤é´Á","´ú¯¸","´ú¶µ","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2010/01/03","±[­I","AMB_TEMP","16.67","16.73","16.51","16.21","16","16.46","16.05","15.88","15.72","16.18","17.6","18.86","19.87","20.32","20.26","20.17","19.4","17.95","17.16","17.13","17.1","17.03","16.96","16.5"
"2010/01/03","±[­I","CO",".31",".31",".3",".31",".31",".22",".3",".35",".35",".35",".39",".42",".4",".44",".51",".55",".63",".67",".72",".74",".74",".73",".76",".76"
"2010/01/03","±[­I","NO",".08","-.5","-.58*","1.99","2.42","2.02","2.62","3.08","3.44","4.94","3.47","4.26","3.34","3.59","4.19","3.57","3.05","2.77","3","2.68","2.93","2.16","2.6","3.13"
"2010/01/03","±[­I","NO2","9.86","9.34","11.12*","9.48","9.76","5.61","9.34","12.59","13.68","14.35","8.55","9.34","9.03","12","15.03","16.69","20.88","21.36","23.43","22.55","23.48","19.24","22.8","23.12"
"2010/01/03","±[­I","NOx","9.94","8.83","10.53*","11.48","12.18","7.63","11.96","15.66","17.13","19.29","12.01","13.6","12.37","15.59","19.21","20.26","23.93","24.13","26.43","25.23","26.41","21.4","25.4","26.25"
"2010/01/03","±[­I","O3","28.5","27.7","25.4","22.6","20.7","34","21.5","17.8","21.9","25","34.9","36.7","42.4","43.4","44.6","45.9","36.6","33.6","29.2","27.1","19.8","20.7","14.3","9"
"2010/01/03","±[­I","PH_RAIN","NR","NR","NR","5.55","5.33","5.12","6.12","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/03","±[­I","PM10","8","16","16","13","10","17","14","11","12","21","28","23","23","21","55","78","129","144","171","161","165","159","164","159"
"2010/01/03","±[­I","PM2.5","12","12","17","9","11","10","17","13","18","18","20","20","15","19","35","59","85","97","115","123","136","132","133","123"
"2010/01/03","±[­I","RAINFALL","NR","NR","NR","1.8","1.4","1.6",".8",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/03","±[­I","RAIN_COND","NR","NR","NR","28.43","14.72","12.78","12.1","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/03","±[­I","RH","86.12","83.72","83.96","87.18","91.7","91.35","92.39","93.41","93.14","89.25","76.71","73.91","70.86","70.76","71.84","72.03","75.11","79.9","83.54","83.13","83.58","83.17","83.6","86.45"
"2010/01/03","±[­I","SO2","2","1.7","2.1","1.6","1.4","1.3","1.5","2","2.5","3.7","2.4","2.5","2.7","4.6","6.3","5.8","6.4","6.2","9.4","7.2","6.7","4.2","3.9","2.8"
"2010/01/03","±[­I","WD_HR","44.99","43.14","45.53","59.69","66.75","89.43","44.2","41.1","52.97","47.5","45.39","44.9","46.21","27.64","43.52","45.64","331.34","47.92","41.01","32.89","15.91","43.74","80.51","188.44"
"2010/01/03","±[­I","WIND_DIREC","47.94","43.56","48.86","62.42","70.71","72.38","43.52","37.34","47.08","48.55","44.42","42.87","45.09","38.19","41.72","43.37","334.22","54.02","38.21","22.58","34.43","48.69","146.77","212.56"
"2010/01/03","±[­I","WIND_SPEED","4.14","3.66","3.33","2.18","2.12","2.31","2.71","3.62","4.52","5.55","3.91","3.5","2.56","3.27","3.3","2.84","2.83","3","1.75","1.67","1.38","1.33",".47",".52"
"2010/01/03","±[­I","WS_HR","3.9","3.26","3","2.53","1.81","2.87","1.49","2.32","1.47","3.75","4.06","2.91","2.48","1.1","1.57","1.59",".21","1.43",".83","1.08",".64","1.31",".7",".52"
"2010/01/04","±[­I","AMB_TEMP","16.14","15.96","15.92","15.98","15.77","15.93","16.2","16.31","16.89","17.71","18.89","19.97","20.33","20.48","20.01","19.56","18.89","18.01","17.33","16.91","16.72","16.74","16.64","16.2"
"2010/01/04","±[­I","CO",".71",".7",".72",".73",".71",".67",".65",".85",".69",".66",".62",".59",".58",".55",".55",".63",".82",".84",".74",".67",".62",".62",".62",".65"
"2010/01/04","±[­I","NO","2.39","2.12","2.43","2.98","4.48","2.57","2.27","3.73","3.62","3.54","3.62","3.14","2.63","2.8","2.26","2.47","2.69","2.57","2.49","2.42","2.43","2.53","2.31","2.22"
"2010/01/04","±[­I","NO2","18.75","17.68","19.03","19.82","19.61","13.9","9.47","15.18","12.36","12.06","11.29","10.74","10.48","9.31","9.67","10.06","13.08","15.21","19.03","20.06","19.51","15.48","19.97","19.11"
"2010/01/04","±[­I","NOx","21.15","19.8","21.46","22.8","24.09","16.46","11.74","18.91","15.98","15.6","14.9","13.87","13.11","12.11","11.92","12.53","15.77","17.78","21.51","22.48","21.95","18.01","22.28","21.33"
"2010/01/04","±[­I","O3","9.4","8.6","7.2","4.9","3.2","22.8","31.3","27.3","31","34.5","42.6","49.7","55","61.1","62.6","64.9","57","48.6","36","33.2","32.7","33.2","20.3","15.2"
"2010/01/04","±[­I","PH_RAIN","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/04","±[­I","PM10","159","152","155","151","157","153","159","167","178","186","192","188","185","184","180","166","156","145","158","155","167","164","164","165"
"2010/01/04","±[­I","PM2.5","125","120","117","112","111","113","115","119","123","127","130","134","125","118","120","113","128","107","122","112","120","114","111","106"
"2010/01/04","±[­I","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/04","±[­I","RAIN_COND","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/04","±[­I","RH","89.04","90.07","90.14","90.08","90.4","92.06","92.98","93.15","92.5","88.14","81.8","78","76.29","75.37","75.86","77.02","79.38","83.18","87.12","88.97","90.4","90.55","90.14","90.86"
"2010/01/04","±[­I","SO2","2.4","2.4","2.5","2.4","2.1","2.1","2.1","2.1","3","3.9","4.2","3.7","3.7","4.2","4.5","4.1","4.2","3.4","3.4","3.6","3.2","3.2","3.1","2.3"
"2010/01/04","±[­I","WD_HR","274.05","278.57","27.6","359.25","334.59","304.15","47.95","42.13","39.19","42.13","25.04","15.27","8.6","346.66","316.41",".51","48.06","47.13","40.88","39.04","43.86","40.48","56.43","26.65"
"2010/01/04","±[­I","WIND_DIREC","293.96","346.45","117.25","32.72","310.16","285.8","40.99","32.54","38.12","46.7","351.4","331.74","343.4","323.99","321.71","1.97","68.02","53.51","42.52","36.74","41.66","36.06","150.26","274.6"
"2010/01/04","±[­I","WIND_SPEED",".51",".5",".91","1.18","1.01","2.1","2.29","1.89","3.1","1.77","2.46","3.38","2.95","2.85","3.29","3.19","2.49","2.09","2.45","3.26","3.53","2.15",".6",".59"
"2010/01/04","±[­I","WS_HR",".64",".58",".26",".46",".55",".61",".9",".78","2.53","1.63","1.28","1.2","1.14","1.04","1.67",".89","1.25","1.12","1.68","1.72","2.37","1.95",".65",".26"
"2010/01/05","±[­I","AMB_TEMP","15.78","15.4","15.17","14.98","15.24","15.42","14.91","15.16","16.17","17.43","18.93","19.97","19.84","19.76","19.36","18.91","18.14","17.08","16.12","15.54","15.43","15.16","14.71","14.52"
"2010/01/05","±[­I","CO",".67",".65",".68",".74",".64",".59",".82",".92",".59",".53",".64",".55",".42",".39",".46",".45",".44",".48",".44",".47",".49",".52",".5",".51"
"2010/01/05","±[­I","NO","3.18","2.69","3.32","4.51","2.17","2.66","14.06","21.65","5.03","5.61","7.56","6.37","3.84","3.3","3.43#","5.34","4.75","3.98","3.51","3.26","3.99","3.45","2.67","2.59"
"2010/01/05","±[­I","NO2","20.36","20.28","22.12","24.64","19","18.4","23.65","23.96","14.82","13.3","19.24","17.55","12.64","11.69","13.94#","18.3","20.44","24.27","20.78","20.07","22.11","19.44","14.8","17.41"
"2010/01/05","±[­I","NOx","23.54","22.97","25.44","29.15","21.17","21.06","37.7","45.61","19.85","18.92","26.8","23.92","16.48","14.99","17.37#","23.64","25.19","28.25","24.29","23.33","26.1","22.89","17.47","20"
"2010/01/05","±[­I","O3","8.9","7.4","4.7","3.6","9.4","12.3","2.9","4.3","17.5","23","23.7","31","39.6","45","34.4","32.1","26.2","17.7","16.2","14.5","11.7","13.8","15.7","11.8"
"2010/01/05","±[­I","PH_RAIN","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/05","±[­I","PM10","157","150","140","148","152","146","139","136","142","131","131","125","119","106","97","104","105","104","97","82","66","50","47","47"
"2010/01/05","±[­I","PM2.5","101","93","92","85","79","79","80","88","86","79","80","76","57","38","33","54","62","55","47","34","34","29","28","37"
"2010/01/05","±[­I","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/05","±[­I","RAIN_COND","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/05","±[­I","RH","91.63","92.67","93.54","94.07","93.99","93.31","93.6","94.45","91.18","81.66","74.83","70.46","66.77","66.13","67.14","69.28","72.85","77.89","81.5","81.65","82.8","82.46","82.96","83.76"
"2010/01/05","±[­I","SO2","2.1","1.7","1.7","2","2.2","2.1","2","2.4","3.2","4.3","5.1","5.1","4.9","4.3","7.6","6.7","6","5.9","4.1","3.2","4.6","4.5","2.9","2.7"
"2010/01/05","±[­I","WD_HR","136.7","285.66","26.87","307.4","59.23","41.97","63.89","41.83","42.3","47.57","50","340.17","58.18","51.76","50.36","48.41","49.01","45.2","46.9","56.15","50.81","42.69","44.89","41.79"
"2010/01/05","±[­I","WIND_DIREC","174.57","311.33","79.98","104.69","40.35","53.14","47.37","47.29","41.02","49.37","43.84","146.09","66.17","51.72","44.22","54.1","50.5","46","65.83","127.31","44.95","37.82","53.45","71.07"
"2010/01/05","±[­I","WIND_SPEED",".63",".63","2.32","2.63","2.39","2.29","1.91","3.6","4.52","4.62","1.82","5.2","5.1","6.28","5.9","5.11","4.93","3.87","3.56","4.03","4.15","3.58","2.88","2.73"
"2010/01/05","±[­I","WS_HR","0",".41",".19",".78",".89","2.05","1.81","2.25","3.39","4.54","2.8",".97","1.9","3.44","3.73","4.44","3.61","3.37","3.01","1.79","2.03","3.06","2.65","1.08"
"2010/01/06","±[­I","AMB_TEMP","15.11","15.36","15.19","15.06","15.03","15.14","15.17","15.26","15.68","16.19","16.02","15.9","15.84","16.36","16.29","16.91","16.76","16.06","15.6","15.12","14.65","14.5","14.55","14.71"
"2010/01/06","±[­I","CO",".49",".47",".44",".44",".41",".37",".38",".5",".4",".4",".37",".34",".46",".49",".33",".36",".38",".46",".37",".32",".33",".36",".33",".32"
"2010/01/06","±[­I","NO","2.57","2","1.89",".58","1.29","1.07","1.17","3.49","4.05","3.85","3.11","2.08","4.86","5.94","2.96","3.95","3.06","4.75","2.21","1.61","1.71","1.37",".61",".53"
"2010/01/06","±[­I","NO2","18.42","13.47","14.24","11.93","14.99","15.65","13.69","16.06","14.74","15.81","19","15.11","21.35","23.14","16.38","18.05","19.42","28.08","22.63","15.76","15.73","17.45","15.55","15.62"
"2010/01/06","±[­I","NOx","20.99","15.46","16.13","12.5","16.28","16.72","14.86","19.55","18.79","19.65","22.11","17.19","26.2","29.08","19.34","22","22.49","32.82","24.84","17.37","17.44","18.82","16.16","16.15"
"2010/01/06","±[­I","O3","11.3","16.3","15.7","16.1","12.1","13.5","13.7","11.2","13.7","16.2","16.9","22.9","14.8","11.9","23.3","22.2","18.5","8.4","13.2","17","15.7","13.3","15.6","15.2"
"2010/01/06","±[­I","PH_RAIN","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","5.75","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/06","±[­I","PM10","49","47","41","36","30","38","38","40","32","42","39","36","23","28","28","27","25","34","40","41","32","26","24","29"
"2010/01/06","±[­I","PM2.5","43","39","26","14","20","19","17","21","26","34","30","26","18","17","19","26","23","30","30","23","8","8","13","17"
"2010/01/06","±[­I","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR",".4",".2",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/06","±[­I","RAIN_COND","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","81.51","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/06","±[­I","RH","83.46","83.18","83.21","83.41","85.39","86.48","87.7","88.65","88.89","87.64","87.21","87.34","90.98","92.13","91.54","87.16","85.6","85.99","85.31","85.76","86.76","87.29","86.8","85.66"
"2010/01/06","±[­I","SO2","3.6","3.5","2.8","2.6","2.7","2.7","2.4","2.4","2.6","2.6","3.7","3.6","2.1","2.1","2.5","4.3","2.9","4.8","4.2","2.7","2.5","2.8","2.6","3"
"2010/01/06","±[­I","WD_HR","41.23","44.94","39.74","42.45","39.36","40.76","41.48","41.46","41.79","46.14","46.76","45.81","73.12","95.08","49.2","44.39","45.21","48.71","44.01","44.99","45.01","43.38","43.28","41.61"
"2010/01/06","±[­I","WIND_DIREC","45.76","53.97","37.34","50.23","42.7","40.38","38.56","38.87","44.73","58.48","46.64","51.74","89.61","142.5","43.54","48.19","50.52","53.7","43.42","40.74","47.58","49.88","41.64","46.14"
"2010/01/06","±[­I","WIND_SPEED","2.67","2.36","2.86","2.46","2.37","2.45","2.23","3.48","3.43","4.35","6.02","4.39","3.33","4.86","4.73","4.01","3.85","4.96","5.22","4.27","3.58","3.87","3.96","3.29"
"2010/01/06","±[­I","WS_HR","1.9","2.63","2.22","1.95","2.16","2.11","2.17","2.11","2.99","3.3","4.28","5.19","3.17","1.87","2.94","3.74","2.93","2.88","3.9","3.7","3.47","3.17","3.38","3.34"
"2010/01/07","±[­I","AMB_TEMP","14.87","15.1","14.96","14.63","14.5","14.5","14.5","14.51","14.81","15.43","16.12","17.45","18.3","18.92","18.77","18.37","17.19","16.3","15.89","15.65","15.47","15.25","15.03","14.92"
"2010/01/07","±[­I","CO",".29",".24",".24",".24",".24",".24",".26",".38",".32",".33",".32",".36",".44",".42",".42",".43",".44",".42",".41",".4",".37",".38",".38",".37"
"2010/01/07","±[­I","NO",".82",".68",".38","1.78","1.69","1.83","1.87","3.89","4.57","5.79","7.7","10.6","12.57","7.14","7.4","6.61","4.53","3.04","2.98","2.11","2.11","2.46","1.93","1.7"
"2010/01/07","±[­I","NO2","13.94","9.98","8.9","10.43","10.36","8.76","11","15.74","15.3","16.44","16.79","19.25","23.3","18.89","21.18","22.61","22.68","21.58","27.8","21.35","21.22","20.95","20.19","17.43"
"2010/01/07","±[­I","NOx","14.76","10.66","9.28","12.2","12.05","10.59","12.87","19.63","19.87","22.24","24.5","29.85","35.87","26.03","28.58","29.22","27.21","24.62","30.78","23.46","23.34","23.41","22.12","19.13"
"2010/01/07","±[­I","O3","17","22.4","22.9","19.5","18.7","21.6","18.4","13.7","14.7","16.6","21.8","22.2","22.4","29.9","28.2","26.7","22.1","20.7","12.3","14.9","12.6","11.9","11.1","11.8"
"2010/01/07","±[­I","PH_RAIN","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","","NR"
"2010/01/07","±[­I","PM10","32","28","22","25","26","20","18","24","26","27","24","35","38","35","44","54","58","53","49","43","44","47","50","44"
"2010/01/07","±[­I","PM2.5","16","12","13","7","11","17","31","23","33","26","32","22","20","33","27","33","28","33","31","27","35","34","37","34"
"2010/01/07","±[­I","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","0#","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/07","±[­I","RAIN_COND","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","","NR"
"2010/01/07","±[­I","RH","84.96","84.4","85.44","88.4","89.94","90.56","90.96","91.74","91.44","88.97","85.72","78.54","74.57","72.8","72.46","73.1","77.3","80.63","80.37","79.61","80.46","82.37","83.95","84.35"
"2010/01/07","±[­I","SO2","2.9","2.1","2.3","2.2","2","1.9","2","2.1","2.5","3.3","4.3","7.7","10.2","6.1","7.7","7.7","6.8","5.4","7.7","3.5","3.8","3.4","3","3.2"
"2010/01/07","±[­I","WD_HR","42.42","45.47","43.33","42.38","43.72","40.23","40.72","43.83","43.26","43.06","43.24","45.16","47.1","48.08","50.53","55.74","50.72","46.71","44.78","42.68","44.59","42.05","42.51","42.12"
"2010/01/07","±[­I","WIND_DIREC","44","46.2","41.3","42.57","39.31","33.97","40.74","39.88","45.25","44.62","49.67","47.35","42.42","58.2","52.48","63.91","47.56","44.51","42.6","41.71","41.32","44.28","39.58","258.24"
"2010/01/07","±[­I","WIND_SPEED","3.25","4.13","2.79","3.27","3.08","2.74","3.07","2.54","3.17","3.51","3.77","4.96","4.6","4.06","4.92","4.31","4.48","4.66","4.3","3.9","4.06","2.45","2","2.64"
"2010/01/07","±[­I","WS_HR","2.93","2.9","3.64","2.2","2.4","2.22","2.64","2.12","2.7","2.14","2.4","3.97","3.2","2.59","2.86","2.07","2.9","3.46","3.31","2.88","2.96","2.56","2.12",".79"
"2010/01/08","±[­I","AMB_TEMP","14.9","14.64","14.63","14.52","14.24","14.18","14.11","14.17","14.39","14.86","15.65","16.2","16.37","15.83","15.59","15.69","15.37","14.53","13.93","13.7","13.55","13.38","13.13","13.09"
"2010/01/08","±[­I","CO",".35",".35",".32",".28",".27",".29",".33",".49",".38",".39",".37",".41",".4",".44",".44",".44",".44",".47",".46",".46",".45",".47",".44",".46"
"2010/01/08","±[­I","NO","2.13","1.45","1.45","1.88","2.2","2.13","2.98","6.14","4.49","4.84","4.69","4.29","3.93","2.91","2.65","3.12","3.15","3.17","2.83","2.8","2.47","2.65","1.88","2.24"
"2010/01/08","±[­I","NO2","18.15","19.55","14.04","9.36","10.93","13.15","14.95","19.75","17.03","16.01","13.32","15.02","14.57","11.84","11.51","11.2","12.1","13.53","15.86","19.32","15.84","15.44","14.41","15.62"
"2010/01/08","±[­I","NOx","20.28","21","15.49","11.24","13.14","15.27","17.93","25.89","21.52","20.85","18.01","19.31","18.5","14.75","14.15","14.32","15.25","16.69","18.69","22.12","18.31","18.09","16.29","17.86"
"2010/01/08","±[­I","O3","12.6","11.8","19.4","23.6","22.1","17.1","15.3","10.9","14.7","19.9","26.3","26","27.9","29.5","28.6","28.8","27.4","24.1","19.2","14.6","16.7","16.3","15.4","12.7"
"2010/01/08","±[­I","PH_RAIN","NR","3.89","NR","3.72","4.39","5.61","5.88","6.2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/08","±[­I","PM10","34","38","38","37","29","28","29","30","34","31","33","39","35","36","21","28","27","35","32","39","42","51","45","46"
"2010/01/08","±[­I","PM2.5","33","27","27","36","31","23","16","22","29","25","26","23","23","15","17","27","33","26","11","19","24","29","14","23"
"2010/01/08","±[­I","RAINFALL","NR",".8",".4","1.4","1.4","2.4","1","1.2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/08","±[­I","RAIN_COND","NR","181.33","NR","137.05","33.71","14.05","12.95","13.03","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/08","±[­I","RH","84.01","88.48","91.24","91.8","92.87","93.64","94.11","94.32","94.29","93.64","89.8","84.85","81.96","81.57","81.62","80.06","80.34","83.23","86.26","87.74","87.8","87.95","88.6","89.51"
"2010/01/08","±[­I","SO2","3","3.6","2.9","2.6","2","2.2","2.6","2","2.3","2.4","2.6","3.1","2.9","2.9","3.1","2.8","2.7","2.6","2.6","2.8","2.3","2.3","2.1","2.4"
"2010/01/08","±[­I","WD_HR","40.92","39.69","38.5","40.08","43.82","35.43","45.62","40.46","42.72","42.71","46.8","43.75","46.05","44.15","44.4","44.14","42.88","44.49","41.59","44.07","44.83","39.95","38.18","37.33"
"2010/01/08","±[­I","WIND_DIREC","32.27","37.93","38.27","45.14","46.01","14.2","48.75","33.11","48.12","51.08","47.35","47.58","49.91","44.66","42.72","48.3","41.4","41.71","46.49","40.15","46.43","40.82","36.52","38.2"
